Country Name,Country Code,Indicator Name,Indicator Code,2019
Kosovo,XKX,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Kosovo,XKX,Foreign banks among total banks (%),GFDD.OI.15,
Kosovo,XKX,Global leasing volume to GDP (%),GFDD.OI.17,
Kosovo,XKX,Government bank assets among total bank assets (%),GFDD.OI.20a,
Kosovo,XKX,Gross portfolio debt assets to GDP (%),GFDD.DM.11,
Kosovo,XKX,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,
Kosovo,XKX,Gross portfolio equity assets to GDP (%),GFDD.DM.09,
Kosovo,XKX,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,
Kosovo,XKX,Insurance company assets to GDP (%),GFDD.DI.11,
Kosovo,XKX,International debt issues to GDP (%),GFDD.DM.07,
Kosovo,XKX,Investments financed by banks (%),GFDD.AI.34,10.7
Kosovo,XKX,Life insurance premium volume to GDP (%),GFDD.DI.09,
Kosovo,XKX,Liquid assets to deposits and short term funding (%),GFDD.SI.06,
Kosovo,XKX,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,3357.476
Kosovo,XKX,Liquid liabilities to GDP (%),GFDD.DI.05,49.65929
Kosovo,XKX,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,
Kosovo,XKX,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Kosovo,XKX,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Kosovo,XKX,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,
Kosovo,XKX,Loan in the past year (% age 15+),GFDD.AI.14,
Kosovo,XKX,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Kosovo,XKX,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,
Kosovo,XKX,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,
Kosovo,XKX,Loans requiring collateral (%),GFDD.AI.30,90.1
Kosovo,XKX,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Kosovo,XKX,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
Kosovo,XKX,Mobile phone used to send money (% age 15+),GFDD.AI.24,
Kosovo,XKX,Mutual fund assets to GDP (%),GFDD.DI.07,
Kosovo,XKX,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,8.510857
Kosovo,XKX,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Kosovo,XKX,Non-life insurance premium volume to GDP (%),GFDD.DI.10,
Kosovo,XKX,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
Kosovo,XKX,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Kosovo,XKX,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Kosovo,XKX,Outstanding international private debt securities to GDP (%),GFDD.DM.05,
Kosovo,XKX,Outstanding international public debt securities to GDP (%),GFDD.DM.06,
Kosovo,XKX,Pension fund assets to GDP (%),GFDD.DI.13,
Kosovo,XKX,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,46.67226
Kosovo,XKX,Private credit by deposit money banks to GDP (%),GFDD.DI.01,42.80835
Kosovo,XKX,Provisions to nonperforming loans (%),GFDD.SI.07,
Kosovo,XKX,Remittance inflows to GDP (%),GFDD.OI.13,15.8103
Kosovo,XKX,Saved any money in the past year (% age 15+),GFDD.AI.12,
Kosovo,XKX,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Kosovo,XKX,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Kosovo,XKX,Small firms with a bank loan or line of credit (%),GFDD.AI.04,37.4
Kosovo,XKX,Stock market capitalization to GDP (%),GFDD.DM.01,
Kosovo,XKX,"Stock market return (%, year-on-year)",GFDD.OM.02,
Kosovo,XKX,Stock market total value traded to GDP (%),GFDD.DM.02,
Kosovo,XKX,Stock market turnover ratio (%),GFDD.EM.01,
Kosovo,XKX,Stock price volatility,GFDD.SM.01,
Kosovo,XKX,Syndicated loan average maturity (years),GFDD.DM.14,
Kosovo,XKX,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,
Kosovo,XKX,Total factoring volume to GDP (%),GFDD.OI.18,
Kosovo,XKX,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,269.1
Kosovo,XKX,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Kosovo,XKX,Working capital financed by banks (%),GFDD.AI.35,16.9
Kuwait,KWT,5-bank asset concentration,GFDD.OI.06,99.70075
Kuwait,KWT,Account at a formal financial institution (% age 15+),GFDD.AI.05,
Kuwait,KWT,Account used for business purposes (% age 15+),GFDD.AI.08,
Kuwait,KWT,Account used to receive government payments (% age 15+),GFDD.AI.09,
Kuwait,KWT,Account used to receive remittances (% age 15+),GFDD.AI.10,
Kuwait,KWT,Account used to receive wages (% age 15+),GFDD.AI.11,
Kuwait,KWT,"ATMs per 100,000 adults",GFDD.AI.25,81.070015
Kuwait,KWT,"Bank accounts per 1,000 adults",GFDD.AI.01,1263.3527
Kuwait,KWT,"Bank branches per 100,000 adults",GFDD.AI.02,13.577333
Kuwait,KWT,Bank capital to total assets (%),GFDD.SI.03,
Kuwait,KWT,Bank concentration (%),GFDD.OI.01,81.12106
Kuwait,KWT,Bank cost to income ratio (%),GFDD.EI.07,35.91912
Kuwait,KWT,Bank credit to bank deposits (%),GFDD.SI.04,
Kuwait,KWT,Bank deposits to GDP (%),GFDD.OI.02,
Kuwait,KWT,Bank lending-deposit spread,GFDD.EI.02,2.921391
Kuwait,KWT,Bank net interest margin (%),GFDD.EI.01,2.588224
Kuwait,KWT,Bank noninterest income to total income (%),GFDD.EI.03,33.40805
Kuwait,KWT,Bank non-performing loans to gross loans (%),GFDD.SI.02,
Kuwait,KWT,Bank overhead costs to total assets (%),GFDD.EI.04,1.187128
Kuwait,KWT,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,
Kuwait,KWT,"Bank return on assets (%, after tax)",GFDD.EI.05,1.189942
Kuwait,KWT,"Bank return on assets (%, before tax)",GFDD.EI.09,1.297249
Kuwait,KWT,"Bank return on equity (%, after tax)",GFDD.EI.06,8.539249
Kuwait,KWT,"Bank return on equity (%, before tax)",GFDD.EI.10,9.309308
Kuwait,KWT,Bank Z-score,GFDD.SI.01,17.63516
Kuwait,KWT,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
Kuwait,KWT,Central bank assets to GDP (%),GFDD.DI.06,
Kuwait,KWT,Checks used to make payments (% age 15+),GFDD.AI.19,
Kuwait,KWT,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,18.95214
Kuwait,KWT,Corporate bond average maturity (years),GFDD.DM.15,
Kuwait,KWT,Corporate bond issuance volume to GDP (%),GFDD.DM.13,
Kuwait,KWT,Credit card (% age 15+),GFDD.AI.20,
Kuwait,KWT,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,
Kuwait,KWT,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,
Kuwait,KWT,Debit card (% age 15+),GFDD.AI.21,
Kuwait,KWT,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,
Kuwait,KWT,Deposit money banks'' assets to GDP (%),GFDD.DI.02,
Kuwait,KWT,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,
Kuwait,KWT,Domestic credit to private sector (% of GDP),GFDD.DI.14,
Kuwait,KWT,Electronic payments used to make payments (% age 15+),GFDD.AI.22,
Kuwait,KWT,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,
Kuwait,KWT,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,
Kuwait,KWT,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,
Kuwait,KWT,Financial system deposits to GDP (%),GFDD.DI.08,
Kuwait,KWT,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
Kuwait,KWT,Firms not needing a loan (%),GFDD.AI.32,
Kuwait,KWT,Firms using banks to finance investments (%),GFDD.AI.28,
Kuwait,KWT,Firms using banks to finance working capital (%),GFDD.AI.29,
Kuwait,KWT,Firms whose recent loan application was rejected (%),GFDD.AI.33,
Kuwait,KWT,Firms with a bank loan or line of credit (%),GFDD.AI.03,
Kuwait,KWT,Firms with a checking or savings account (%),GFDD.AI.27,
Kuwait,KWT,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Kuwait,KWT,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Kuwait,KWT,Foreign banks among total banks (%),GFDD.OI.15,
Kuwait,KWT,Global leasing volume to GDP (%),GFDD.OI.17,
Kuwait,KWT,Government bank assets among total bank assets (%),GFDD.OI.20a,
Kuwait,KWT,Gross portfolio debt assets to GDP (%),GFDD.DM.11,7.645824
Kuwait,KWT,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,10.31404
Kuwait,KWT,Gross portfolio equity assets to GDP (%),GFDD.DM.09,8.993202
Kuwait,KWT,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,0.5615994
Kuwait,KWT,Insurance company assets to GDP (%),GFDD.DI.11,
Kuwait,KWT,International debt issues to GDP (%),GFDD.DM.07,13.49518
Kuwait,KWT,Investments financed by banks (%),GFDD.AI.34,
Kuwait,KWT,Life insurance premium volume to GDP (%),GFDD.DI.09,
Kuwait,KWT,Liquid assets to deposits and short term funding (%),GFDD.SI.06,43.35208
Kuwait,KWT,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,
Kuwait,KWT,Liquid liabilities to GDP (%),GFDD.DI.05,
Kuwait,KWT,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,
Kuwait,KWT,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Kuwait,KWT,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Kuwait,KWT,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,
Kuwait,KWT,Loan in the past year (% age 15+),GFDD.AI.14,
Kuwait,KWT,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Kuwait,KWT,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,13.49518
Kuwait,KWT,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,1.751877
Kuwait,KWT,Loans requiring collateral (%),GFDD.AI.30,
Kuwait,KWT,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Kuwait,KWT,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
Kuwait,KWT,Mobile phone used to send money (% age 15+),GFDD.AI.24,
Kuwait,KWT,Mutual fund assets to GDP (%),GFDD.DI.07,
Kuwait,KWT,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,
Kuwait,KWT,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Kuwait,KWT,Non-life insurance premium volume to GDP (%),GFDD.DI.10,
Kuwait,KWT,"Number of listed companies per 1,000,000 people",GFDD.OM.01,38.98193
Kuwait,KWT,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Kuwait,KWT,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Kuwait,KWT,Outstanding international private debt securities to GDP (%),GFDD.DM.05,10.60231
Kuwait,KWT,Outstanding international public debt securities to GDP (%),GFDD.DM.06,2.892874
Kuwait,KWT,Pension fund assets to GDP (%),GFDD.DI.13,
Kuwait,KWT,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,
Kuwait,KWT,Private credit by deposit money banks to GDP (%),GFDD.DI.01,
Kuwait,KWT,Provisions to nonperforming loans (%),GFDD.SI.07,
Kuwait,KWT,Remittance inflows to GDP (%),GFDD.OI.13,0.01887
Kuwait,KWT,Saved any money in the past year (% age 15+),GFDD.AI.12,
Kuwait,KWT,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Kuwait,KWT,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Kuwait,KWT,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Kuwait,KWT,Stock market capitalization to GDP (%),GFDD.DM.01,86.7436
Kuwait,KWT,"Stock market return (%, year-on-year)",GFDD.OM.02,-0.1097189
Kuwait,KWT,Stock market total value traded to GDP (%),GFDD.DM.02,2.71144
Kuwait,KWT,Stock market turnover ratio (%),GFDD.EM.01,3.125817
Kuwait,KWT,Stock price volatility,GFDD.SM.01,9.07
Kuwait,KWT,Syndicated loan average maturity (years),GFDD.DM.14,
Kuwait,KWT,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,0.7342318
Kuwait,KWT,Total factoring volume to GDP (%),GFDD.OI.18,
Kuwait,KWT,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Kuwait,KWT,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Kuwait,KWT,Working capital financed by banks (%),GFDD.AI.35,
Kyrgyz Republic,KGZ,5-bank asset concentration,GFDD.OI.06,68.4157
Kyrgyz Republic,KGZ,Account at a formal financial institution (% age 15+),GFDD.AI.05,
Kyrgyz Republic,KGZ,Account used for business purposes (% age 15+),GFDD.AI.08,
Kyrgyz Republic,KGZ,Account used to receive government payments (% age 15+),GFDD.AI.09,
Kyrgyz Republic,KGZ,Account used to receive remittances (% age 15+),GFDD.AI.10,
Kyrgyz Republic,KGZ,Account used to receive wages (% age 15+),GFDD.AI.11,
Kyrgyz Republic,KGZ,"ATMs per 100,000 adults",GFDD.AI.25,39.285644
Kyrgyz Republic,KGZ,"Bank accounts per 1,000 adults",GFDD.AI.01,677.6512
Kyrgyz Republic,KGZ,"Bank branches per 100,000 adults",GFDD.AI.02,7.962686
Kyrgyz Republic,KGZ,Bank capital to total assets (%),GFDD.SI.03,
Kyrgyz Republic,KGZ,Bank concentration (%),GFDD.OI.01,48.52197
Kyrgyz Republic,KGZ,Bank cost to income ratio (%),GFDD.EI.07,72.9452
Kyrgyz Republic,KGZ,Bank credit to bank deposits (%),GFDD.SI.04,112.5994
Kyrgyz Republic,KGZ,Bank deposits to GDP (%),GFDD.OI.02,21.68808
Kyrgyz Republic,KGZ,Bank lending-deposit spread,GFDD.EI.02,17.45293
Kyrgyz Republic,KGZ,Bank net interest margin (%),GFDD.EI.01,7.994684
Kyrgyz Republic,KGZ,Bank noninterest income to total income (%),GFDD.EI.03,28.62076
Kyrgyz Republic,KGZ,Bank non-performing loans to gross loans (%),GFDD.SI.02,
Kyrgyz Republic,KGZ,Bank overhead costs to total assets (%),GFDD.EI.04,6.221228
Kyrgyz Republic,KGZ,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,
Kyrgyz Republic,KGZ,"Bank return on assets (%, after tax)",GFDD.EI.05,1.662681
Kyrgyz Republic,KGZ,"Bank return on assets (%, before tax)",GFDD.EI.09,1.92139
Kyrgyz Republic,KGZ,"Bank return on equity (%, after tax)",GFDD.EI.06,9.66762
Kyrgyz Republic,KGZ,"Bank return on equity (%, before tax)",GFDD.EI.10,11.17187
Kyrgyz Republic,KGZ,Bank Z-score,GFDD.SI.01,16.8391
Kyrgyz Republic,KGZ,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
Kyrgyz Republic,KGZ,Central bank assets to GDP (%),GFDD.DI.06,0.2139946
Kyrgyz Republic,KGZ,Checks used to make payments (% age 15+),GFDD.AI.19,
Kyrgyz Republic,KGZ,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,1.536667
Kyrgyz Republic,KGZ,Corporate bond average maturity (years),GFDD.DM.15,
Kyrgyz Republic,KGZ,Corporate bond issuance volume to GDP (%),GFDD.DM.13,
Kyrgyz Republic,KGZ,Credit card (% age 15+),GFDD.AI.20,
Kyrgyz Republic,KGZ,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,
Kyrgyz Republic,KGZ,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,2.53933
Kyrgyz Republic,KGZ,Debit card (% age 15+),GFDD.AI.21,
Kyrgyz Republic,KGZ,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,99.20903
Kyrgyz Republic,KGZ,Deposit money banks'' assets to GDP (%),GFDD.DI.02,26.84079
Kyrgyz Republic,KGZ,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,
Kyrgyz Republic,KGZ,Domestic credit to private sector (% of GDP),GFDD.DI.14,24.6141
Kyrgyz Republic,KGZ,Electronic payments used to make payments (% age 15+),GFDD.AI.22,
Kyrgyz Republic,KGZ,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,64.2284
Kyrgyz Republic,KGZ,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,45.05239
Kyrgyz Republic,KGZ,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,19.1755
Kyrgyz Republic,KGZ,Financial system deposits to GDP (%),GFDD.DI.08,21.68808
Kyrgyz Republic,KGZ,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,16.7
Kyrgyz Republic,KGZ,Firms not needing a loan (%),GFDD.AI.32,69.1
Kyrgyz Republic,KGZ,Firms using banks to finance investments (%),GFDD.AI.28,16.7
Kyrgyz Republic,KGZ,Firms using banks to finance working capital (%),GFDD.AI.29,18.8
Kyrgyz Republic,KGZ,Firms whose recent loan application was rejected (%),GFDD.AI.33,7
Kyrgyz Republic,KGZ,Firms with a bank loan or line of credit (%),GFDD.AI.03,25.8
Kyrgyz Republic,KGZ,Firms with a checking or savings account (%),GFDD.AI.27,97
Kyrgyz Republic,KGZ,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Kyrgyz Republic,KGZ,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Kyrgyz Republic,KGZ,Foreign banks among total banks (%),GFDD.OI.15,
Kyrgyz Republic,KGZ,Global leasing volume to GDP (%),GFDD.OI.17,
Kyrgyz Republic,KGZ,Government bank assets among total bank assets (%),GFDD.OI.20a,
Kyrgyz Republic,KGZ,Gross portfolio debt assets to GDP (%),GFDD.DM.11,2.011085
Kyrgyz Republic,KGZ,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,0.0517324
Kyrgyz Republic,KGZ,Gross portfolio equity assets to GDP (%),GFDD.DM.09,
Kyrgyz Republic,KGZ,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,
Kyrgyz Republic,KGZ,Insurance company assets to GDP (%),GFDD.DI.11,0.82350018
Kyrgyz Republic,KGZ,International debt issues to GDP (%),GFDD.DM.07,
Kyrgyz Republic,KGZ,Investments financed by banks (%),GFDD.AI.34,7.2
Kyrgyz Republic,KGZ,Life insurance premium volume to GDP (%),GFDD.DI.09,
Kyrgyz Republic,KGZ,Liquid assets to deposits and short term funding (%),GFDD.SI.06,44.25801
Kyrgyz Republic,KGZ,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,2819.802
Kyrgyz Republic,KGZ,Liquid liabilities to GDP (%),GFDD.DI.05,37.19026
Kyrgyz Republic,KGZ,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,
Kyrgyz Republic,KGZ,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Kyrgyz Republic,KGZ,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Kyrgyz Republic,KGZ,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,
Kyrgyz Republic,KGZ,Loan in the past year (% age 15+),GFDD.AI.14,
Kyrgyz Republic,KGZ,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Kyrgyz Republic,KGZ,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,0.1127265
Kyrgyz Republic,KGZ,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,
Kyrgyz Republic,KGZ,Loans requiring collateral (%),GFDD.AI.30,93.6
Kyrgyz Republic,KGZ,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Kyrgyz Republic,KGZ,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
Kyrgyz Republic,KGZ,Mobile phone used to send money (% age 15+),GFDD.AI.24,
Kyrgyz Republic,KGZ,Mutual fund assets to GDP (%),GFDD.DI.07,
Kyrgyz Republic,KGZ,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,3.292963
Kyrgyz Republic,KGZ,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Kyrgyz Republic,KGZ,Non-life insurance premium volume to GDP (%),GFDD.DI.10,0.1953961
Kyrgyz Republic,KGZ,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
Kyrgyz Republic,KGZ,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Kyrgyz Republic,KGZ,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Kyrgyz Republic,KGZ,Outstanding international private debt securities to GDP (%),GFDD.DM.05,
Kyrgyz Republic,KGZ,Outstanding international public debt securities to GDP (%),GFDD.DM.06,
Kyrgyz Republic,KGZ,Pension fund assets to GDP (%),GFDD.DI.13,
Kyrgyz Republic,KGZ,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,27.70555
Kyrgyz Republic,KGZ,Private credit by deposit money banks to GDP (%),GFDD.DI.01,24.42065
Kyrgyz Republic,KGZ,Provisions to nonperforming loans (%),GFDD.SI.07,
Kyrgyz Republic,KGZ,Remittance inflows to GDP (%),GFDD.OI.13,27.1728
Kyrgyz Republic,KGZ,Saved any money in the past year (% age 15+),GFDD.AI.12,
Kyrgyz Republic,KGZ,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Kyrgyz Republic,KGZ,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Kyrgyz Republic,KGZ,Small firms with a bank loan or line of credit (%),GFDD.AI.04,17.4
Kyrgyz Republic,KGZ,Stock market capitalization to GDP (%),GFDD.DM.01,
Kyrgyz Republic,KGZ,"Stock market return (%, year-on-year)",GFDD.OM.02,
Kyrgyz Republic,KGZ,Stock market total value traded to GDP (%),GFDD.DM.02,
Kyrgyz Republic,KGZ,Stock market turnover ratio (%),GFDD.EM.01,
Kyrgyz Republic,KGZ,Stock price volatility,GFDD.SM.01,
Kyrgyz Republic,KGZ,Syndicated loan average maturity (years),GFDD.DM.14,
Kyrgyz Republic,KGZ,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,
Kyrgyz Republic,KGZ,Total factoring volume to GDP (%),GFDD.OI.18,
Kyrgyz Republic,KGZ,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,244.3
Kyrgyz Republic,KGZ,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Kyrgyz Republic,KGZ,Working capital financed by banks (%),GFDD.AI.35,6.4
Lao PDR,LAO,5-bank asset concentration,GFDD.OI.06,87.88084
Lao PDR,LAO,Account at a formal financial institution (% age 15+),GFDD.AI.05,
Lao PDR,LAO,Account used for business purposes (% age 15+),GFDD.AI.08,
Lao PDR,LAO,Account used to receive government payments (% age 15+),GFDD.AI.09,
Lao PDR,LAO,Account used to receive remittances (% age 15+),GFDD.AI.10,
Lao PDR,LAO,Account used to receive wages (% age 15+),GFDD.AI.11,
Lao PDR,LAO,"ATMs per 100,000 adults",GFDD.AI.25,26.887774
Lao PDR,LAO,"Bank accounts per 1,000 adults",GFDD.AI.01,638.53725
Lao PDR,LAO,"Bank branches per 100,000 adults",GFDD.AI.02,3.2141707
Lao PDR,LAO,Bank capital to total assets (%),GFDD.SI.03,
Lao PDR,LAO,Bank concentration (%),GFDD.OI.01,78.1673
Lao PDR,LAO,Bank cost to income ratio (%),GFDD.EI.07,47.62519
Lao PDR,LAO,Bank credit to bank deposits (%),GFDD.SI.04,
Lao PDR,LAO,Bank deposits to GDP (%),GFDD.OI.02,
Lao PDR,LAO,Bank lending-deposit spread,GFDD.EI.02,
Lao PDR,LAO,Bank net interest margin (%),GFDD.EI.01,2.716253
Lao PDR,LAO,Bank noninterest income to total income (%),GFDD.EI.03,29.69802
Lao PDR,LAO,Bank non-performing loans to gross loans (%),GFDD.SI.02,
Lao PDR,LAO,Bank overhead costs to total assets (%),GFDD.EI.04,1.52363
Lao PDR,LAO,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,
Lao PDR,LAO,"Bank return on assets (%, after tax)",GFDD.EI.05,0.904339
Lao PDR,LAO,"Bank return on assets (%, before tax)",GFDD.EI.09,1.19315
Lao PDR,LAO,"Bank return on equity (%, after tax)",GFDD.EI.06,11.39592
Lao PDR,LAO,"Bank return on equity (%, before tax)",GFDD.EI.10,15.03534
Lao PDR,LAO,Bank Z-score,GFDD.SI.01,10.80275
Lao PDR,LAO,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
Lao PDR,LAO,Central bank assets to GDP (%),GFDD.DI.06,
Lao PDR,LAO,Checks used to make payments (% age 15+),GFDD.AI.19,
Lao PDR,LAO,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,17.97063
Lao PDR,LAO,Corporate bond average maturity (years),GFDD.DM.15,6.788122
Lao PDR,LAO,Corporate bond issuance volume to GDP (%),GFDD.DM.13,0.6501501
Lao PDR,LAO,Credit card (% age 15+),GFDD.AI.20,
Lao PDR,LAO,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,0
Lao PDR,LAO,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,
Lao PDR,LAO,Debit card (% age 15+),GFDD.AI.21,
Lao PDR,LAO,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,
Lao PDR,LAO,Deposit money banks'' assets to GDP (%),GFDD.DI.02,
Lao PDR,LAO,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,
Lao PDR,LAO,Domestic credit to private sector (% of GDP),GFDD.DI.14,
Lao PDR,LAO,Electronic payments used to make payments (% age 15+),GFDD.AI.22,
Lao PDR,LAO,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,
Lao PDR,LAO,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,
Lao PDR,LAO,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,
Lao PDR,LAO,Financial system deposits to GDP (%),GFDD.DI.08,
Lao PDR,LAO,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
Lao PDR,LAO,Firms not needing a loan (%),GFDD.AI.32,
Lao PDR,LAO,Firms using banks to finance investments (%),GFDD.AI.28,
Lao PDR,LAO,Firms using banks to finance working capital (%),GFDD.AI.29,
Lao PDR,LAO,Firms whose recent loan application was rejected (%),GFDD.AI.33,
Lao PDR,LAO,Firms with a bank loan or line of credit (%),GFDD.AI.03,
Lao PDR,LAO,Firms with a checking or savings account (%),GFDD.AI.27,
Lao PDR,LAO,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Lao PDR,LAO,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Lao PDR,LAO,Foreign banks among total banks (%),GFDD.OI.15,
Lao PDR,LAO,Global leasing volume to GDP (%),GFDD.OI.17,
Lao PDR,LAO,Government bank assets among total bank assets (%),GFDD.OI.20a,
Lao PDR,LAO,Gross portfolio debt assets to GDP (%),GFDD.DM.11,
Lao PDR,LAO,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,
Lao PDR,LAO,Gross portfolio equity assets to GDP (%),GFDD.DM.09,
Lao PDR,LAO,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,
Lao PDR,LAO,Insurance company assets to GDP (%),GFDD.DI.11,0.85367674
Lao PDR,LAO,International debt issues to GDP (%),GFDD.DM.07,18.98506
Lao PDR,LAO,Investments financed by banks (%),GFDD.AI.34,
