Country Name,Country Code,Indicator Name,Indicator Code,2016
Lithuania,LTU,Firms whose recent loan application was rejected (%),GFDD.AI.33,
Lithuania,LTU,Firms with a bank loan or line of credit (%),GFDD.AI.03,
Lithuania,LTU,Firms with a checking or savings account (%),GFDD.AI.27,
Lithuania,LTU,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Lithuania,LTU,Foreign bank assets among total banks assets (%),GFDD.OI.16a,92
Lithuania,LTU,Foreign banks among total banks (%),GFDD.OI.15,
Lithuania,LTU,Global leasing volume to GDP (%),GFDD.OI.17,3.72
Lithuania,LTU,Government bank assets among total bank assets (%),GFDD.OI.20a,0
Lithuania,LTU,Gross portfolio debt assets to GDP (%),GFDD.DM.11,17.41406
Lithuania,LTU,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,27.13526
Lithuania,LTU,Gross portfolio equity assets to GDP (%),GFDD.DM.09,7.307904
Lithuania,LTU,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,0.8922333
Lithuania,LTU,Insurance company assets to GDP (%),GFDD.DI.11,4.5320293
Lithuania,LTU,International debt issues to GDP (%),GFDD.DM.07,25.83332
Lithuania,LTU,Investments financed by banks (%),GFDD.AI.34,
Lithuania,LTU,Life insurance premium volume to GDP (%),GFDD.DI.09,0.5653203
Lithuania,LTU,Liquid assets to deposits and short term funding (%),GFDD.SI.06,30.32643
Lithuania,LTU,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,22573.31
Lithuania,LTU,Liquid liabilities to GDP (%),GFDD.DI.05,60.65591
Lithuania,LTU,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,
Lithuania,LTU,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Lithuania,LTU,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Lithuania,LTU,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,
Lithuania,LTU,Loan in the past year (% age 15+),GFDD.AI.14,
Lithuania,LTU,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Lithuania,LTU,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,25.81578
Lithuania,LTU,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,
Lithuania,LTU,Loans requiring collateral (%),GFDD.AI.30,
Lithuania,LTU,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Lithuania,LTU,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
Lithuania,LTU,Mobile phone used to send money (% age 15+),GFDD.AI.24,
Lithuania,LTU,Mutual fund assets to GDP (%),GFDD.DI.07,2.103633
Lithuania,LTU,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,
Lithuania,LTU,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Lithuania,LTU,Non-life insurance premium volume to GDP (%),GFDD.DI.10,1.059554
Lithuania,LTU,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
Lithuania,LTU,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Lithuania,LTU,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Lithuania,LTU,Outstanding international private debt securities to GDP (%),GFDD.DM.05,
Lithuania,LTU,Outstanding international public debt securities to GDP (%),GFDD.DM.06,25.83332
Lithuania,LTU,Pension fund assets to GDP (%),GFDD.DI.13,6.623834
Lithuania,LTU,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,42.68979
Lithuania,LTU,Private credit by deposit money banks to GDP (%),GFDD.DI.01,42.68979
Lithuania,LTU,Provisions to nonperforming loans (%),GFDD.SI.07,41.220473
Lithuania,LTU,Remittance inflows to GDP (%),GFDD.OI.13,2.97332
Lithuania,LTU,Saved any money in the past year (% age 15+),GFDD.AI.12,
Lithuania,LTU,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Lithuania,LTU,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Lithuania,LTU,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Lithuania,LTU,Stock market capitalization to GDP (%),GFDD.DM.01,
Lithuania,LTU,"Stock market return (%, year-on-year)",GFDD.OM.02,7.219656
Lithuania,LTU,Stock market total value traded to GDP (%),GFDD.DM.02,
Lithuania,LTU,Stock market turnover ratio (%),GFDD.EM.01,
Lithuania,LTU,Stock price volatility,GFDD.SM.01,7.396322
Lithuania,LTU,Syndicated loan average maturity (years),GFDD.DM.14,
Lithuania,LTU,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,0.6063794
Lithuania,LTU,Total factoring volume to GDP (%),GFDD.OI.18,7.59613
Lithuania,LTU,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Lithuania,LTU,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Lithuania,LTU,Working capital financed by banks (%),GFDD.AI.35,
Luxembourg,LUX,5-bank asset concentration,GFDD.OI.06,44.75677
Luxembourg,LUX,Account at a formal financial institution (% age 15+),GFDD.AI.05,
Luxembourg,LUX,Account used for business purposes (% age 15+),GFDD.AI.08,
Luxembourg,LUX,Account used to receive government payments (% age 15+),GFDD.AI.09,
Luxembourg,LUX,Account used to receive remittances (% age 15+),GFDD.AI.10,
Luxembourg,LUX,Account used to receive wages (% age 15+),GFDD.AI.11,
Luxembourg,LUX,"ATMs per 100,000 adults",GFDD.AI.25,110.56456
Luxembourg,LUX,"Bank accounts per 1,000 adults",GFDD.AI.01,
Luxembourg,LUX,"Bank branches per 100,000 adults",GFDD.AI.02,76.718263
Luxembourg,LUX,Bank capital to total assets (%),GFDD.SI.03,7.3556537
Luxembourg,LUX,Bank concentration (%),GFDD.OI.01,33.52525
Luxembourg,LUX,Bank cost to income ratio (%),GFDD.EI.07,54.31609
Luxembourg,LUX,Bank credit to bank deposits (%),GFDD.SI.04,25.26301
Luxembourg,LUX,Bank deposits to GDP (%),GFDD.OI.02,382.8632
Luxembourg,LUX,Bank lending-deposit spread,GFDD.EI.02,
Luxembourg,LUX,Bank net interest margin (%),GFDD.EI.01,0.7536804
Luxembourg,LUX,Bank noninterest income to total income (%),GFDD.EI.03,59.30362
Luxembourg,LUX,Bank non-performing loans to gross loans (%),GFDD.SI.02,0.90484428
Luxembourg,LUX,Bank overhead costs to total assets (%),GFDD.EI.04,0.8641928
Luxembourg,LUX,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,24.645796
Luxembourg,LUX,"Bank return on assets (%, after tax)",GFDD.EI.05,0.7287517
Luxembourg,LUX,"Bank return on assets (%, before tax)",GFDD.EI.09,0.8322576
Luxembourg,LUX,"Bank return on equity (%, after tax)",GFDD.EI.06,9.293537
Luxembourg,LUX,"Bank return on equity (%, before tax)",GFDD.EI.10,10.61351
Luxembourg,LUX,Bank Z-score,GFDD.SI.01,54.32573
Luxembourg,LUX,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,0
Luxembourg,LUX,Central bank assets to GDP (%),GFDD.DI.06,2.503199
Luxembourg,LUX,Checks used to make payments (% age 15+),GFDD.AI.19,
Luxembourg,LUX,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,1054.919
Luxembourg,LUX,Corporate bond average maturity (years),GFDD.DM.15,
Luxembourg,LUX,Corporate bond issuance volume to GDP (%),GFDD.DM.13,2.834068
Luxembourg,LUX,Credit card (% age 15+),GFDD.AI.20,
Luxembourg,LUX,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,
Luxembourg,LUX,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,6.682315
Luxembourg,LUX,Debit card (% age 15+),GFDD.AI.21,
Luxembourg,LUX,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,97.63645
Luxembourg,LUX,Deposit money banks'' assets to GDP (%),GFDD.DI.02,103.4051
Luxembourg,LUX,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,
Luxembourg,LUX,Domestic credit to private sector (% of GDP),GFDD.DI.14,96.7228
Luxembourg,LUX,Electronic payments used to make payments (% age 15+),GFDD.AI.22,
Luxembourg,LUX,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,266.4178
Luxembourg,LUX,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,129.6456
Luxembourg,LUX,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,136.0455
Luxembourg,LUX,Financial system deposits to GDP (%),GFDD.DI.08,382.8632
Luxembourg,LUX,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
Luxembourg,LUX,Firms not needing a loan (%),GFDD.AI.32,
Luxembourg,LUX,Firms using banks to finance investments (%),GFDD.AI.28,
Luxembourg,LUX,Firms using banks to finance working capital (%),GFDD.AI.29,
Luxembourg,LUX,Firms whose recent loan application was rejected (%),GFDD.AI.33,
Luxembourg,LUX,Firms with a bank loan or line of credit (%),GFDD.AI.03,
Luxembourg,LUX,Firms with a checking or savings account (%),GFDD.AI.27,
Luxembourg,LUX,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Luxembourg,LUX,Foreign bank assets among total banks assets (%),GFDD.OI.16a,93.1
Luxembourg,LUX,Foreign banks among total banks (%),GFDD.OI.15,
Luxembourg,LUX,Global leasing volume to GDP (%),GFDD.OI.17,
Luxembourg,LUX,Government bank assets among total bank assets (%),GFDD.OI.20a,5.9
Luxembourg,LUX,Gross portfolio debt assets to GDP (%),GFDD.DM.11,
Luxembourg,LUX,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,
Luxembourg,LUX,Gross portfolio equity assets to GDP (%),GFDD.DM.09,
Luxembourg,LUX,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,
Luxembourg,LUX,Insurance company assets to GDP (%),GFDD.DI.11,
Luxembourg,LUX,International debt issues to GDP (%),GFDD.DM.07,281.7117
Luxembourg,LUX,Investments financed by banks (%),GFDD.AI.34,
Luxembourg,LUX,Life insurance premium volume to GDP (%),GFDD.DI.09,3.12665
Luxembourg,LUX,Liquid assets to deposits and short term funding (%),GFDD.SI.06,54.30256
Luxembourg,LUX,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,342320.3
Luxembourg,LUX,Liquid liabilities to GDP (%),GFDD.DI.05,636.4265
Luxembourg,LUX,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,
Luxembourg,LUX,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Luxembourg,LUX,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Luxembourg,LUX,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,
Luxembourg,LUX,Loan in the past year (% age 15+),GFDD.AI.14,
Luxembourg,LUX,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Luxembourg,LUX,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,274.8048
Luxembourg,LUX,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,14.71626
Luxembourg,LUX,Loans requiring collateral (%),GFDD.AI.30,
Luxembourg,LUX,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Luxembourg,LUX,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
Luxembourg,LUX,Mobile phone used to send money (% age 15+),GFDD.AI.24,
Luxembourg,LUX,Mutual fund assets to GDP (%),GFDD.DI.07,6428.0913
Luxembourg,LUX,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,
Luxembourg,LUX,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Luxembourg,LUX,Non-life insurance premium volume to GDP (%),GFDD.DI.10,1.485876
Luxembourg,LUX,"Number of listed companies per 1,000,000 people",GFDD.OM.01,48.10881
Luxembourg,LUX,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Luxembourg,LUX,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Luxembourg,LUX,Outstanding international private debt securities to GDP (%),GFDD.DM.05,276.1541
Luxembourg,LUX,Outstanding international public debt securities to GDP (%),GFDD.DM.06,5.557617
Luxembourg,LUX,Pension fund assets to GDP (%),GFDD.DI.13,2.8000429
Luxembourg,LUX,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,96.72276
Luxembourg,LUX,Private credit by deposit money banks to GDP (%),GFDD.DI.01,96.72276
Luxembourg,LUX,Provisions to nonperforming loans (%),GFDD.SI.07,37.058654
Luxembourg,LUX,Remittance inflows to GDP (%),GFDD.OI.13,2.79647
Luxembourg,LUX,Saved any money in the past year (% age 15+),GFDD.AI.12,
Luxembourg,LUX,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Luxembourg,LUX,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Luxembourg,LUX,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Luxembourg,LUX,Stock market capitalization to GDP (%),GFDD.DM.01,97.8997
Luxembourg,LUX,"Stock market return (%, year-on-year)",GFDD.OM.02,-5.600365
Luxembourg,LUX,Stock market total value traded to GDP (%),GFDD.DM.02,0.113193
Luxembourg,LUX,Stock market turnover ratio (%),GFDD.EM.01,0.1156214
Luxembourg,LUX,Stock price volatility,GFDD.SM.01,23.04743
Luxembourg,LUX,Syndicated loan average maturity (years),GFDD.DM.14,4.649824
Luxembourg,LUX,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,15.51172
Luxembourg,LUX,Total factoring volume to GDP (%),GFDD.OI.18,0.5887809
Luxembourg,LUX,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Luxembourg,LUX,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Luxembourg,LUX,Working capital financed by banks (%),GFDD.AI.35,
"Macao SAR, China",MAC,5-bank asset concentration,GFDD.OI.06,87.99539
"Macao SAR, China",MAC,Account at a formal financial institution (% age 15+),GFDD.AI.05,
"Macao SAR, China",MAC,Account used for business purposes (% age 15+),GFDD.AI.08,
"Macao SAR, China",MAC,Account used to receive government payments (% age 15+),GFDD.AI.09,
"Macao SAR, China",MAC,Account used to receive remittances (% age 15+),GFDD.AI.10,
"Macao SAR, China",MAC,Account used to receive wages (% age 15+),GFDD.AI.11,
"Macao SAR, China",MAC,"ATMs per 100,000 adults",GFDD.AI.25,282.42605
"Macao SAR, China",MAC,"Bank accounts per 1,000 adults",GFDD.AI.01,
"Macao SAR, China",MAC,"Bank branches per 100,000 adults",GFDD.AI.02,37.481892
"Macao SAR, China",MAC,Bank capital to total assets (%),GFDD.SI.03,4.6159189
"Macao SAR, China",MAC,Bank concentration (%),GFDD.OI.01,72.20626
"Macao SAR, China",MAC,Bank cost to income ratio (%),GFDD.EI.07,30.02259
"Macao SAR, China",MAC,Bank credit to bank deposits (%),GFDD.SI.04,81.5219
"Macao SAR, China",MAC,Bank deposits to GDP (%),GFDD.OI.02,143.9604
"Macao SAR, China",MAC,Bank lending-deposit spread,GFDD.EI.02,5.211724
"Macao SAR, China",MAC,Bank net interest margin (%),GFDD.EI.01,1.358719
"Macao SAR, China",MAC,Bank noninterest income to total income (%),GFDD.EI.03,31.20028
"Macao SAR, China",MAC,Bank non-performing loans to gross loans (%),GFDD.SI.02,0.19561868
"Macao SAR, China",MAC,Bank overhead costs to total assets (%),GFDD.EI.04,1.081702
"Macao SAR, China",MAC,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,16.096895
"Macao SAR, China",MAC,"Bank return on assets (%, after tax)",GFDD.EI.05,1.055274
"Macao SAR, China",MAC,"Bank return on assets (%, before tax)",GFDD.EI.09,1.117744
"Macao SAR, China",MAC,"Bank return on equity (%, after tax)",GFDD.EI.06,22.43447
"Macao SAR, China",MAC,"Bank return on equity (%, before tax)",GFDD.EI.10,23.76253
"Macao SAR, China",MAC,Bank Z-score,GFDD.SI.01,22.864
"Macao SAR, China",MAC,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,0
"Macao SAR, China",MAC,Central bank assets to GDP (%),GFDD.DI.06,
"Macao SAR, China",MAC,Checks used to make payments (% age 15+),GFDD.AI.19,
"Macao SAR, China",MAC,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,86.57742
"Macao SAR, China",MAC,Corporate bond average maturity (years),GFDD.DM.15,4.440525
"Macao SAR, China",MAC,Corporate bond issuance volume to GDP (%),GFDD.DM.13,2.662489
"Macao SAR, China",MAC,Credit card (% age 15+),GFDD.AI.20,
"Macao SAR, China",MAC,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,
"Macao SAR, China",MAC,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,
"Macao SAR, China",MAC,Debit card (% age 15+),GFDD.AI.21,
"Macao SAR, China",MAC,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,
"Macao SAR, China",MAC,Deposit money banks'' assets to GDP (%),GFDD.DI.02,117.3594
"Macao SAR, China",MAC,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,
"Macao SAR, China",MAC,Domestic credit to private sector (% of GDP),GFDD.DI.14,117.397
"Macao SAR, China",MAC,Electronic payments used to make payments (% age 15+),GFDD.AI.22,
"Macao SAR, China",MAC,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,127.2062
"Macao SAR, China",MAC,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,110.2458
"Macao SAR, China",MAC,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,16.95973
"Macao SAR, China",MAC,Financial system deposits to GDP (%),GFDD.DI.08,143.9604
"Macao SAR, China",MAC,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
"Macao SAR, China",MAC,Firms not needing a loan (%),GFDD.AI.32,
"Macao SAR, China",MAC,Firms using banks to finance investments (%),GFDD.AI.28,
"Macao SAR, China",MAC,Firms using banks to finance working capital (%),GFDD.AI.29,
"Macao SAR, China",MAC,Firms whose recent loan application was rejected (%),GFDD.AI.33,
"Macao SAR, China",MAC,Firms with a bank loan or line of credit (%),GFDD.AI.03,
"Macao SAR, China",MAC,Firms with a checking or savings account (%),GFDD.AI.27,
"Macao SAR, China",MAC,Foreign bank assets among total bank assets (%),GFDD.OI.16,
"Macao SAR, China",MAC,Foreign bank assets among total banks assets (%),GFDD.OI.16a,99.7
"Macao SAR, China",MAC,Foreign banks among total banks (%),GFDD.OI.15,
"Macao SAR, China",MAC,Global leasing volume to GDP (%),GFDD.OI.17,
"Macao SAR, China",MAC,Government bank assets among total bank assets (%),GFDD.OI.20a,0.1
"Macao SAR, China",MAC,Gross portfolio debt assets to GDP (%),GFDD.DM.11,
"Macao SAR, China",MAC,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,
"Macao SAR, China",MAC,Gross portfolio equity assets to GDP (%),GFDD.DM.09,
"Macao SAR, China",MAC,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,
"Macao SAR, China",MAC,Insurance company assets to GDP (%),GFDD.DI.11,
"Macao SAR, China",MAC,International debt issues to GDP (%),GFDD.DM.07,
"Macao SAR, China",MAC,Investments financed by banks (%),GFDD.AI.34,
"Macao SAR, China",MAC,Life insurance premium volume to GDP (%),GFDD.DI.09,5.061878
"Macao SAR, China",MAC,Liquid assets to deposits and short term funding (%),GFDD.SI.06,36.17301
"Macao SAR, China",MAC,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,60456.53
"Macao SAR, China",MAC,Liquid liabilities to GDP (%),GFDD.DI.05,147.572
"Macao SAR, China",MAC,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,
"Macao SAR, China",MAC,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
"Macao SAR, China",MAC,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
"Macao SAR, China",MAC,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,
"Macao SAR, China",MAC,Loan in the past year (% age 15+),GFDD.AI.14,
"Macao SAR, China",MAC,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
"Macao SAR, China",MAC,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,2.218741
"Macao SAR, China",MAC,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,
"Macao SAR, China",MAC,Loans requiring collateral (%),GFDD.AI.30,
"Macao SAR, China",MAC,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
"Macao SAR, China",MAC,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
"Macao SAR, China",MAC,Mobile phone used to send money (% age 15+),GFDD.AI.24,
"Macao SAR, China",MAC,Mutual fund assets to GDP (%),GFDD.DI.07,
"Macao SAR, China",MAC,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,
"Macao SAR, China",MAC,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
"Macao SAR, China",MAC,Non-life insurance premium volume to GDP (%),GFDD.DI.10,0.5119912
"Macao SAR, China",MAC,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
"Macao SAR, China",MAC,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
"Macao SAR, China",MAC,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
"Macao SAR, China",MAC,Outstanding international private debt securities to GDP (%),GFDD.DM.05,
"Macao SAR, China",MAC,Outstanding international public debt securities to GDP (%),GFDD.DM.06,
"Macao SAR, China",MAC,Pension fund assets to GDP (%),GFDD.DI.13,
"Macao SAR, China",MAC,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,117.3592
"Macao SAR, China",MAC,Private credit by deposit money banks to GDP (%),GFDD.DI.01,117.3592
"Macao SAR, China",MAC,Provisions to nonperforming loans (%),GFDD.SI.07,68.63343
"Macao SAR, China",MAC,Remittance inflows to GDP (%),GFDD.OI.13,0.061212
"Macao SAR, China",MAC,Saved any money in the past year (% age 15+),GFDD.AI.12,
"Macao SAR, China",MAC,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
"Macao SAR, China",MAC,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
"Macao SAR, China",MAC,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
"Macao SAR, China",MAC,Stock market capitalization to GDP (%),GFDD.DM.01,
"Macao SAR, China",MAC,"Stock market return (%, year-on-year)",GFDD.OM.02,
"Macao SAR, China",MAC,Stock market total value traded to GDP (%),GFDD.DM.02,
"Macao SAR, China",MAC,Stock market turnover ratio (%),GFDD.EM.01,
"Macao SAR, China",MAC,Stock price volatility,GFDD.SM.01,
"Macao SAR, China",MAC,Syndicated loan average maturity (years),GFDD.DM.14,5.224107
"Macao SAR, China",MAC,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,4.028879
"Macao SAR, China",MAC,Total factoring volume to GDP (%),GFDD.OI.18,
"Macao SAR, China",MAC,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
"Macao SAR, China",MAC,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
"Macao SAR, China",MAC,Working capital financed by banks (%),GFDD.AI.35,
Madagascar,MDG,5-bank asset concentration,GFDD.OI.06,96.34583
Madagascar,MDG,Account at a formal financial institution (% age 15+),GFDD.AI.05,
Madagascar,MDG,Account used for business purposes (% age 15+),GFDD.AI.08,
Madagascar,MDG,Account used to receive government payments (% age 15+),GFDD.AI.09,
Madagascar,MDG,Account used to receive remittances (% age 15+),GFDD.AI.10,
Madagascar,MDG,Account used to receive wages (% age 15+),GFDD.AI.11,
Madagascar,MDG,"ATMs per 100,000 adults",GFDD.AI.25,2.5522891
Madagascar,MDG,"Bank accounts per 1,000 adults",GFDD.AI.01,72.222459
Madagascar,MDG,"Bank branches per 100,000 adults",GFDD.AI.02,2.2033166
Madagascar,MDG,Bank capital to total assets (%),GFDD.SI.03,10.731954
Madagascar,MDG,Bank concentration (%),GFDD.OI.01,73.01361
Madagascar,MDG,Bank cost to income ratio (%),GFDD.EI.07,53.49884
Madagascar,MDG,Bank credit to bank deposits (%),GFDD.SI.04,69.33392
Madagascar,MDG,Bank deposits to GDP (%),GFDD.OI.02,15.94467
Madagascar,MDG,Bank lending-deposit spread,GFDD.EI.02,45
Madagascar,MDG,Bank net interest margin (%),GFDD.EI.01,7.974716
Madagascar,MDG,Bank noninterest income to total income (%),GFDD.EI.03,39.4238
Madagascar,MDG,Bank non-performing loans to gross loans (%),GFDD.SI.02,8.3638932
Madagascar,MDG,Bank overhead costs to total assets (%),GFDD.EI.04,4.847818
Madagascar,MDG,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,13.630151
Madagascar,MDG,"Bank return on assets (%, after tax)",GFDD.EI.05,3.134973
Madagascar,MDG,"Bank return on assets (%, before tax)",GFDD.EI.09,3.952328
Madagascar,MDG,"Bank return on equity (%, after tax)",GFDD.EI.06,28.32784
Madagascar,MDG,"Bank return on equity (%, before tax)",GFDD.EI.10,35.71352
Madagascar,MDG,Bank Z-score,GFDD.SI.01,16.61008
Madagascar,MDG,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,0
Madagascar,MDG,Central bank assets to GDP (%),GFDD.DI.06,3.590119
Madagascar,MDG,Checks used to make payments (% age 15+),GFDD.AI.19,
Madagascar,MDG,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,12.72556
Madagascar,MDG,Corporate bond average maturity (years),GFDD.DM.15,
Madagascar,MDG,Corporate bond issuance volume to GDP (%),GFDD.DM.13,
Madagascar,MDG,Credit card (% age 15+),GFDD.AI.20,
Madagascar,MDG,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,0
Madagascar,MDG,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,3.743946
Madagascar,MDG,Debit card (% age 15+),GFDD.AI.21,
Madagascar,MDG,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,79.63161
Madagascar,MDG,Deposit money banks'' assets to GDP (%),GFDD.DI.02,14.03581
Madagascar,MDG,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,
Madagascar,MDG,Domestic credit to private sector (% of GDP),GFDD.DI.14,11.8878
Madagascar,MDG,Electronic payments used to make payments (% age 15+),GFDD.AI.22,
Madagascar,MDG,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,81.14647
Madagascar,MDG,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,28.73442
Madagascar,MDG,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,52.46334
Madagascar,MDG,Financial system deposits to GDP (%),GFDD.DI.08,15.94467
Madagascar,MDG,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
Madagascar,MDG,Firms not needing a loan (%),GFDD.AI.32,
Madagascar,MDG,Firms using banks to finance investments (%),GFDD.AI.28,
Madagascar,MDG,Firms using banks to finance working capital (%),GFDD.AI.29,
Madagascar,MDG,Firms whose recent loan application was rejected (%),GFDD.AI.33,
Madagascar,MDG,Firms with a bank loan or line of credit (%),GFDD.AI.03,
Madagascar,MDG,Firms with a checking or savings account (%),GFDD.AI.27,
Madagascar,MDG,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Madagascar,MDG,Foreign bank assets among total banks assets (%),GFDD.OI.16a,99.4
Madagascar,MDG,Foreign banks among total banks (%),GFDD.OI.15,
Madagascar,MDG,Global leasing volume to GDP (%),GFDD.OI.17,
Madagascar,MDG,Government bank assets among total bank assets (%),GFDD.OI.20a,0
Madagascar,MDG,Gross portfolio debt assets to GDP (%),GFDD.DM.11,
Madagascar,MDG,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,
