Country Name,Country Code,Indicator Name,Indicator Code,2021
Guyana,GUY,Pension fund assets to GDP (%),GFDD.DI.13,
Guyana,GUY,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,33.44765
Guyana,GUY,Private credit by deposit money banks to GDP (%),GFDD.DI.01,21.88723
Guyana,GUY,Provisions to nonperforming loans (%),GFDD.SI.07,
Guyana,GUY,Remittance inflows to GDP (%),GFDD.OI.13,
Guyana,GUY,Saved any money in the past year (% age 15+),GFDD.AI.12,
Guyana,GUY,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Guyana,GUY,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Guyana,GUY,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Guyana,GUY,Stock market capitalization to GDP (%),GFDD.DM.01,
Guyana,GUY,"Stock market return (%, year-on-year)",GFDD.OM.02,
Guyana,GUY,Stock market total value traded to GDP (%),GFDD.DM.02,
Guyana,GUY,Stock market turnover ratio (%),GFDD.EM.01,
Guyana,GUY,Stock price volatility,GFDD.SM.01,
Guyana,GUY,Syndicated loan average maturity (years),GFDD.DM.14,
Guyana,GUY,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,2.726348
Guyana,GUY,Total factoring volume to GDP (%),GFDD.OI.18,
Guyana,GUY,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Guyana,GUY,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Guyana,GUY,Working capital financed by banks (%),GFDD.AI.35,
Haiti,HTI,5-bank asset concentration,GFDD.OI.06,97.35909
Haiti,HTI,Account at a formal financial institution (% age 15+),GFDD.AI.05,
Haiti,HTI,Account used for business purposes (% age 15+),GFDD.AI.08,
Haiti,HTI,Account used to receive government payments (% age 15+),GFDD.AI.09,
Haiti,HTI,Account used to receive remittances (% age 15+),GFDD.AI.10,
Haiti,HTI,Account used to receive wages (% age 15+),GFDD.AI.11,
Haiti,HTI,"ATMs per 100,000 adults",GFDD.AI.25,
Haiti,HTI,"Bank accounts per 1,000 adults",GFDD.AI.01,
Haiti,HTI,"Bank branches per 100,000 adults",GFDD.AI.02,
Haiti,HTI,Bank capital to total assets (%),GFDD.SI.03,
Haiti,HTI,Bank concentration (%),GFDD.OI.01,85.62331
Haiti,HTI,Bank cost to income ratio (%),GFDD.EI.07,55.41357
Haiti,HTI,Bank credit to bank deposits (%),GFDD.SI.04,33.27132
Haiti,HTI,Bank deposits to GDP (%),GFDD.OI.02,24.16631
Haiti,HTI,Bank lending-deposit spread,GFDD.EI.02,
Haiti,HTI,Bank net interest margin (%),GFDD.EI.01,3.95146
Haiti,HTI,Bank noninterest income to total income (%),GFDD.EI.03,56.20822
Haiti,HTI,Bank non-performing loans to gross loans (%),GFDD.SI.02,
Haiti,HTI,Bank overhead costs to total assets (%),GFDD.EI.04,2.716938
Haiti,HTI,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,
Haiti,HTI,"Bank return on assets (%, after tax)",GFDD.EI.05,1.525849
Haiti,HTI,"Bank return on assets (%, before tax)",GFDD.EI.09,1.79958
Haiti,HTI,"Bank return on equity (%, after tax)",GFDD.EI.06,18.03271
Haiti,HTI,"Bank return on equity (%, before tax)",GFDD.EI.10,21.23364
Haiti,HTI,Bank Z-score,GFDD.SI.01,11.54701
Haiti,HTI,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
Haiti,HTI,Central bank assets to GDP (%),GFDD.DI.06,13.40568
Haiti,HTI,Checks used to make payments (% age 15+),GFDD.AI.19,
Haiti,HTI,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,
Haiti,HTI,Corporate bond average maturity (years),GFDD.DM.15,
Haiti,HTI,Corporate bond issuance volume to GDP (%),GFDD.DM.13,
Haiti,HTI,Credit card (% age 15+),GFDD.AI.20,
Haiti,HTI,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,
Haiti,HTI,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,
Haiti,HTI,Debit card (% age 15+),GFDD.AI.21,
Haiti,HTI,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,46.18562
Haiti,HTI,Deposit money banks'' assets to GDP (%),GFDD.DI.02,11.50528
Haiti,HTI,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,
Haiti,HTI,Domestic credit to private sector (% of GDP),GFDD.DI.14,
Haiti,HTI,Electronic payments used to make payments (% age 15+),GFDD.AI.22,
Haiti,HTI,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,16.10802
Haiti,HTI,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,10.16976
Haiti,HTI,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,5.937307
Haiti,HTI,Financial system deposits to GDP (%),GFDD.DI.08,24.16631
Haiti,HTI,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
Haiti,HTI,Firms not needing a loan (%),GFDD.AI.32,
Haiti,HTI,Firms using banks to finance investments (%),GFDD.AI.28,
Haiti,HTI,Firms using banks to finance working capital (%),GFDD.AI.29,
Haiti,HTI,Firms whose recent loan application was rejected (%),GFDD.AI.33,
Haiti,HTI,Firms with a bank loan or line of credit (%),GFDD.AI.03,
Haiti,HTI,Firms with a checking or savings account (%),GFDD.AI.27,
Haiti,HTI,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Haiti,HTI,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Haiti,HTI,Foreign banks among total banks (%),GFDD.OI.15,
Haiti,HTI,Global leasing volume to GDP (%),GFDD.OI.17,
Haiti,HTI,Government bank assets among total bank assets (%),GFDD.OI.20a,
Haiti,HTI,Gross portfolio debt assets to GDP (%),GFDD.DM.11,
Haiti,HTI,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,
Haiti,HTI,Gross portfolio equity assets to GDP (%),GFDD.DM.09,
Haiti,HTI,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,
Haiti,HTI,Insurance company assets to GDP (%),GFDD.DI.11,
Haiti,HTI,International debt issues to GDP (%),GFDD.DM.07,
Haiti,HTI,Investments financed by banks (%),GFDD.AI.34,
Haiti,HTI,Life insurance premium volume to GDP (%),GFDD.DI.09,
Haiti,HTI,Liquid assets to deposits and short term funding (%),GFDD.SI.06,51.41704
Haiti,HTI,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,4205.265
Haiti,HTI,Liquid liabilities to GDP (%),GFDD.DI.05,31.43869
Haiti,HTI,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,
Haiti,HTI,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Haiti,HTI,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Haiti,HTI,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,
Haiti,HTI,Loan in the past year (% age 15+),GFDD.AI.14,
Haiti,HTI,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Haiti,HTI,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,
Haiti,HTI,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,
Haiti,HTI,Loans requiring collateral (%),GFDD.AI.30,
Haiti,HTI,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Haiti,HTI,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
Haiti,HTI,Mobile phone used to send money (% age 15+),GFDD.AI.24,
Haiti,HTI,Mutual fund assets to GDP (%),GFDD.DI.07,
Haiti,HTI,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,
Haiti,HTI,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Haiti,HTI,Non-life insurance premium volume to GDP (%),GFDD.DI.10,
Haiti,HTI,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
Haiti,HTI,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Haiti,HTI,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Haiti,HTI,Outstanding international private debt securities to GDP (%),GFDD.DM.05,
Haiti,HTI,Outstanding international public debt securities to GDP (%),GFDD.DM.06,
Haiti,HTI,Pension fund assets to GDP (%),GFDD.DI.13,
Haiti,HTI,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,8.040448
Haiti,HTI,Private credit by deposit money banks to GDP (%),GFDD.DI.01,8.040448
Haiti,HTI,Provisions to nonperforming loans (%),GFDD.SI.07,
Haiti,HTI,Remittance inflows to GDP (%),GFDD.OI.13,
Haiti,HTI,Saved any money in the past year (% age 15+),GFDD.AI.12,
Haiti,HTI,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Haiti,HTI,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Haiti,HTI,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Haiti,HTI,Stock market capitalization to GDP (%),GFDD.DM.01,
Haiti,HTI,"Stock market return (%, year-on-year)",GFDD.OM.02,
Haiti,HTI,Stock market total value traded to GDP (%),GFDD.DM.02,
Haiti,HTI,Stock market turnover ratio (%),GFDD.EM.01,
Haiti,HTI,Stock price volatility,GFDD.SM.01,
Haiti,HTI,Syndicated loan average maturity (years),GFDD.DM.14,
Haiti,HTI,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,
Haiti,HTI,Total factoring volume to GDP (%),GFDD.OI.18,
Haiti,HTI,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Haiti,HTI,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Haiti,HTI,Working capital financed by banks (%),GFDD.AI.35,
Honduras,HND,5-bank asset concentration,GFDD.OI.06,80.83487
Honduras,HND,Account at a formal financial institution (% age 15+),GFDD.AI.05,33.87651
Honduras,HND,Account used for business purposes (% age 15+),GFDD.AI.08,
Honduras,HND,Account used to receive government payments (% age 15+),GFDD.AI.09,
Honduras,HND,Account used to receive remittances (% age 15+),GFDD.AI.10,7.184855
Honduras,HND,Account used to receive wages (% age 15+),GFDD.AI.11,8.205357
Honduras,HND,"ATMs per 100,000 adults",GFDD.AI.25,25.094699
Honduras,HND,"Bank accounts per 1,000 adults",GFDD.AI.01,
Honduras,HND,"Bank branches per 100,000 adults",GFDD.AI.02,15.511794
Honduras,HND,Bank capital to total assets (%),GFDD.SI.03,
Honduras,HND,Bank concentration (%),GFDD.OI.01,61.71327
Honduras,HND,Bank cost to income ratio (%),GFDD.EI.07,63.84793
Honduras,HND,Bank credit to bank deposits (%),GFDD.SI.04,99.76906
Honduras,HND,Bank deposits to GDP (%),GFDD.OI.02,64.50345
Honduras,HND,Bank lending-deposit spread,GFDD.EI.02,
Honduras,HND,Bank net interest margin (%),GFDD.EI.01,6.15606
Honduras,HND,Bank noninterest income to total income (%),GFDD.EI.03,33.96571
Honduras,HND,Bank non-performing loans to gross loans (%),GFDD.SI.02,
Honduras,HND,Bank overhead costs to total assets (%),GFDD.EI.04,4.611721
Honduras,HND,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,
Honduras,HND,"Bank return on assets (%, after tax)",GFDD.EI.05,1.123474
Honduras,HND,"Bank return on assets (%, before tax)",GFDD.EI.09,1.613449
Honduras,HND,"Bank return on equity (%, after tax)",GFDD.EI.06,10.18443
Honduras,HND,"Bank return on equity (%, before tax)",GFDD.EI.10,14.6261
Honduras,HND,Bank Z-score,GFDD.SI.01,28.60143
Honduras,HND,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
Honduras,HND,Central bank assets to GDP (%),GFDD.DI.06,5.403766
Honduras,HND,Checks used to make payments (% age 15+),GFDD.AI.19,
Honduras,HND,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,
Honduras,HND,Corporate bond average maturity (years),GFDD.DM.15,
Honduras,HND,Corporate bond issuance volume to GDP (%),GFDD.DM.13,
Honduras,HND,Credit card (% age 15+),GFDD.AI.20,3.320772
Honduras,HND,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,
Honduras,HND,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,
Honduras,HND,Debit card (% age 15+),GFDD.AI.21,13.5268
Honduras,HND,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,93.38592
Honduras,HND,Deposit money banks'' assets to GDP (%),GFDD.DI.02,76.2971
Honduras,HND,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,2.308317
Honduras,HND,Domestic credit to private sector (% of GDP),GFDD.DI.14,
Honduras,HND,Electronic payments used to make payments (% age 15+),GFDD.AI.22,28.01508
Honduras,HND,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,34.66948
Honduras,HND,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,23.46024
Honduras,HND,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,11.19121
Honduras,HND,Financial system deposits to GDP (%),GFDD.DI.08,64.50345
Honduras,HND,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
Honduras,HND,Firms not needing a loan (%),GFDD.AI.32,
Honduras,HND,Firms using banks to finance investments (%),GFDD.AI.28,
Honduras,HND,Firms using banks to finance working capital (%),GFDD.AI.29,
Honduras,HND,Firms whose recent loan application was rejected (%),GFDD.AI.33,
Honduras,HND,Firms with a bank loan or line of credit (%),GFDD.AI.03,
Honduras,HND,Firms with a checking or savings account (%),GFDD.AI.27,
Honduras,HND,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Honduras,HND,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Honduras,HND,Foreign banks among total banks (%),GFDD.OI.15,
Honduras,HND,Global leasing volume to GDP (%),GFDD.OI.17,
Honduras,HND,Government bank assets among total bank assets (%),GFDD.OI.20a,
Honduras,HND,Gross portfolio debt assets to GDP (%),GFDD.DM.11,
Honduras,HND,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,
Honduras,HND,Gross portfolio equity assets to GDP (%),GFDD.DM.09,
Honduras,HND,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,
Honduras,HND,Insurance company assets to GDP (%),GFDD.DI.11,
Honduras,HND,International debt issues to GDP (%),GFDD.DM.07,
Honduras,HND,Investments financed by banks (%),GFDD.AI.34,
Honduras,HND,Life insurance premium volume to GDP (%),GFDD.DI.09,
Honduras,HND,Liquid assets to deposits and short term funding (%),GFDD.SI.06,13.22453
Honduras,HND,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,13368.16
Honduras,HND,Liquid liabilities to GDP (%),GFDD.DI.05,60.50622
Honduras,HND,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,10.31841
Honduras,HND,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Honduras,HND,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Honduras,HND,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,26.0635
Honduras,HND,Loan in the past year (% age 15+),GFDD.AI.14,37.69059
Honduras,HND,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Honduras,HND,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,8.424402
Honduras,HND,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,
Honduras,HND,Loans requiring collateral (%),GFDD.AI.30,
Honduras,HND,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Honduras,HND,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,7.334419
Honduras,HND,Mobile phone used to send money (% age 15+),GFDD.AI.24,5.4207
Honduras,HND,Mutual fund assets to GDP (%),GFDD.DI.07,
Honduras,HND,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,6.36948
Honduras,HND,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Honduras,HND,Non-life insurance premium volume to GDP (%),GFDD.DI.10,
Honduras,HND,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
Honduras,HND,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Honduras,HND,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Honduras,HND,Outstanding international private debt securities to GDP (%),GFDD.DM.05,
Honduras,HND,Outstanding international public debt securities to GDP (%),GFDD.DM.06,
Honduras,HND,Pension fund assets to GDP (%),GFDD.DI.13,
Honduras,HND,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,66.70535
Honduras,HND,Private credit by deposit money banks to GDP (%),GFDD.DI.01,64.35448
Honduras,HND,Provisions to nonperforming loans (%),GFDD.SI.07,
Honduras,HND,Remittance inflows to GDP (%),GFDD.OI.13,
Honduras,HND,Saved any money in the past year (% age 15+),GFDD.AI.12,28.84281
Honduras,HND,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,10.5494
Honduras,HND,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,2.913068
Honduras,HND,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Honduras,HND,Stock market capitalization to GDP (%),GFDD.DM.01,
Honduras,HND,"Stock market return (%, year-on-year)",GFDD.OM.02,
Honduras,HND,Stock market total value traded to GDP (%),GFDD.DM.02,
Honduras,HND,Stock market turnover ratio (%),GFDD.EM.01,
Honduras,HND,Stock price volatility,GFDD.SM.01,
Honduras,HND,Syndicated loan average maturity (years),GFDD.DM.14,
Honduras,HND,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,
Honduras,HND,Total factoring volume to GDP (%),GFDD.OI.18,
Honduras,HND,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Honduras,HND,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Honduras,HND,Working capital financed by banks (%),GFDD.AI.35,
"Hong Kong SAR, China",HKG,5-bank asset concentration,GFDD.OI.06,73.31609
"Hong Kong SAR, China",HKG,Account at a formal financial institution (% age 15+),GFDD.AI.05,97.80124
"Hong Kong SAR, China",HKG,Account used for business purposes (% age 15+),GFDD.AI.08,
"Hong Kong SAR, China",HKG,Account used to receive government payments (% age 15+),GFDD.AI.09,25.02761
"Hong Kong SAR, China",HKG,Account used to receive remittances (% age 15+),GFDD.AI.10,0
"Hong Kong SAR, China",HKG,Account used to receive wages (% age 15+),GFDD.AI.11,56.28646
"Hong Kong SAR, China",HKG,"ATMs per 100,000 adults",GFDD.AI.25,51.174898
"Hong Kong SAR, China",HKG,"Bank accounts per 1,000 adults",GFDD.AI.01,
"Hong Kong SAR, China",HKG,"Bank branches per 100,000 adults",GFDD.AI.02,19.83415
"Hong Kong SAR, China",HKG,Bank capital to total assets (%),GFDD.SI.03,
"Hong Kong SAR, China",HKG,Bank concentration (%),GFDD.OI.01,62.46865
"Hong Kong SAR, China",HKG,Bank cost to income ratio (%),GFDD.EI.07,50.55963
"Hong Kong SAR, China",HKG,Bank credit to bank deposits (%),GFDD.SI.04,64.5292
"Hong Kong SAR, China",HKG,Bank deposits to GDP (%),GFDD.OI.02,402.941
"Hong Kong SAR, China",HKG,Bank lending-deposit spread,GFDD.EI.02,
"Hong Kong SAR, China",HKG,Bank net interest margin (%),GFDD.EI.01,1.103179
"Hong Kong SAR, China",HKG,Bank noninterest income to total income (%),GFDD.EI.03,44.73566
"Hong Kong SAR, China",HKG,Bank non-performing loans to gross loans (%),GFDD.SI.02,
"Hong Kong SAR, China",HKG,Bank overhead costs to total assets (%),GFDD.EI.04,0.9125679
"Hong Kong SAR, China",HKG,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,
"Hong Kong SAR, China",HKG,"Bank return on assets (%, after tax)",GFDD.EI.05,0.6675676
"Hong Kong SAR, China",HKG,"Bank return on assets (%, before tax)",GFDD.EI.09,0.7973751
"Hong Kong SAR, China",HKG,"Bank return on equity (%, after tax)",GFDD.EI.06,6.828187
"Hong Kong SAR, China",HKG,"Bank return on equity (%, before tax)",GFDD.EI.10,8.105602
"Hong Kong SAR, China",HKG,Bank Z-score,GFDD.SI.01,19.74722
"Hong Kong SAR, China",HKG,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
"Hong Kong SAR, China",HKG,Central bank assets to GDP (%),GFDD.DI.06,
"Hong Kong SAR, China",HKG,Checks used to make payments (% age 15+),GFDD.AI.19,
"Hong Kong SAR, China",HKG,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,
"Hong Kong SAR, China",HKG,Corporate bond average maturity (years),GFDD.DM.15,
"Hong Kong SAR, China",HKG,Corporate bond issuance volume to GDP (%),GFDD.DM.13,5.16718
"Hong Kong SAR, China",HKG,Credit card (% age 15+),GFDD.AI.20,71.63279
"Hong Kong SAR, China",HKG,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,
"Hong Kong SAR, China",HKG,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,
"Hong Kong SAR, China",HKG,Debit card (% age 15+),GFDD.AI.21,88.05502
"Hong Kong SAR, China",HKG,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,
"Hong Kong SAR, China",HKG,Deposit money banks'' assets to GDP (%),GFDD.DI.02,268.8174
"Hong Kong SAR, China",HKG,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,1.612071
"Hong Kong SAR, China",HKG,Domestic credit to private sector (% of GDP),GFDD.DI.14,
"Hong Kong SAR, China",HKG,Electronic payments used to make payments (% age 15+),GFDD.AI.22,86.51386
"Hong Kong SAR, China",HKG,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,74.56315
"Hong Kong SAR, China",HKG,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,40.45925
"Hong Kong SAR, China",HKG,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,34.09757
"Hong Kong SAR, China",HKG,Financial system deposits to GDP (%),GFDD.DI.08,402.941
"Hong Kong SAR, China",HKG,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
"Hong Kong SAR, China",HKG,Firms not needing a loan (%),GFDD.AI.32,
"Hong Kong SAR, China",HKG,Firms using banks to finance investments (%),GFDD.AI.28,
"Hong Kong SAR, China",HKG,Firms using banks to finance working capital (%),GFDD.AI.29,
"Hong Kong SAR, China",HKG,Firms whose recent loan application was rejected (%),GFDD.AI.33,
"Hong Kong SAR, China",HKG,Firms with a bank loan or line of credit (%),GFDD.AI.03,
"Hong Kong SAR, China",HKG,Firms with a checking or savings account (%),GFDD.AI.27,
"Hong Kong SAR, China",HKG,Foreign bank assets among total bank assets (%),GFDD.OI.16,
"Hong Kong SAR, China",HKG,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
"Hong Kong SAR, China",HKG,Foreign banks among total banks (%),GFDD.OI.15,
"Hong Kong SAR, China",HKG,Global leasing volume to GDP (%),GFDD.OI.17,
"Hong Kong SAR, China",HKG,Government bank assets among total bank assets (%),GFDD.OI.20a,
"Hong Kong SAR, China",HKG,Gross portfolio debt assets to GDP (%),GFDD.DM.11,
"Hong Kong SAR, China",HKG,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,
"Hong Kong SAR, China",HKG,Gross portfolio equity assets to GDP (%),GFDD.DM.09,
"Hong Kong SAR, China",HKG,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,
"Hong Kong SAR, China",HKG,Insurance company assets to GDP (%),GFDD.DI.11,
"Hong Kong SAR, China",HKG,International debt issues to GDP (%),GFDD.DM.07,
"Hong Kong SAR, China",HKG,Investments financed by banks (%),GFDD.AI.34,
"Hong Kong SAR, China",HKG,Life insurance premium volume to GDP (%),GFDD.DI.09,
"Hong Kong SAR, China",HKG,Liquid assets to deposits and short term funding (%),GFDD.SI.06,50.88109
"Hong Kong SAR, China",HKG,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,1265757
"Hong Kong SAR, China",HKG,Liquid liabilities to GDP (%),GFDD.DI.05,438.7515
"Hong Kong SAR, China",HKG,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,70.00277
"Hong Kong SAR, China",HKG,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
"Hong Kong SAR, China",HKG,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
"Hong Kong SAR, China",HKG,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,7.585002
"Hong Kong SAR, China",HKG,Loan in the past year (% age 15+),GFDD.AI.14,73.00596
"Hong Kong SAR, China",HKG,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
"Hong Kong SAR, China",HKG,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,65.83433
"Hong Kong SAR, China",HKG,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,0.0613898
"Hong Kong SAR, China",HKG,Loans requiring collateral (%),GFDD.AI.30,
"Hong Kong SAR, China",HKG,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
"Hong Kong SAR, China",HKG,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,32.86744
"Hong Kong SAR, China",HKG,Mobile phone used to send money (% age 15+),GFDD.AI.24,
"Hong Kong SAR, China",HKG,Mutual fund assets to GDP (%),GFDD.DI.07,
"Hong Kong SAR, China",HKG,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,
"Hong Kong SAR, China",HKG,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
"Hong Kong SAR, China",HKG,Non-life insurance premium volume to GDP (%),GFDD.DI.10,
"Hong Kong SAR, China",HKG,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
"Hong Kong SAR, China",HKG,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
"Hong Kong SAR, China",HKG,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
"Hong Kong SAR, China",HKG,Outstanding international private debt securities to GDP (%),GFDD.DM.05,
"Hong Kong SAR, China",HKG,Outstanding international public debt securities to GDP (%),GFDD.DM.06,
"Hong Kong SAR, China",HKG,Pension fund assets to GDP (%),GFDD.DI.13,
"Hong Kong SAR, China",HKG,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,260.0146
"Hong Kong SAR, China",HKG,Private credit by deposit money banks to GDP (%),GFDD.DI.01,260.0146
"Hong Kong SAR, China",HKG,Provisions to nonperforming loans (%),GFDD.SI.07,
"Hong Kong SAR, China",HKG,Remittance inflows to GDP (%),GFDD.OI.13,
"Hong Kong SAR, China",HKG,Saved any money in the past year (% age 15+),GFDD.AI.12,67.89533
"Hong Kong SAR, China",HKG,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,59.48174
"Hong Kong SAR, China",HKG,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,0
"Hong Kong SAR, China",HKG,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
"Hong Kong SAR, China",HKG,Stock market capitalization to GDP (%),GFDD.DM.01,
"Hong Kong SAR, China",HKG,"Stock market return (%, year-on-year)",GFDD.OM.02,7.130437
"Hong Kong SAR, China",HKG,Stock market total value traded to GDP (%),GFDD.DM.02,
"Hong Kong SAR, China",HKG,Stock market turnover ratio (%),GFDD.EM.01,
"Hong Kong SAR, China",HKG,Stock price volatility,GFDD.SM.01,21.76659
"Hong Kong SAR, China",HKG,Syndicated loan average maturity (years),GFDD.DM.14,4.010324
"Hong Kong SAR, China",HKG,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,12.10575
"Hong Kong SAR, China",HKG,Total factoring volume to GDP (%),GFDD.OI.18,
"Hong Kong SAR, China",HKG,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
