Country Name,Country Code,Indicator Name,Indicator Code,2018
Greece,GRC,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,6.179399
Greece,GRC,Insurance company assets to GDP (%),GFDD.DI.11,9.1373985
Greece,GRC,International debt issues to GDP (%),GFDD.DM.07,45.33055
Greece,GRC,Investments financed by banks (%),GFDD.AI.34,5
Greece,GRC,Life insurance premium volume to GDP (%),GFDD.DI.09,1.044426
Greece,GRC,Liquid assets to deposits and short term funding (%),GFDD.SI.06,21.06978
Greece,GRC,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,173460.2
Greece,GRC,Liquid liabilities to GDP (%),GFDD.DI.05,96.70914
Greece,GRC,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,
Greece,GRC,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Greece,GRC,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Greece,GRC,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,
Greece,GRC,Loan in the past year (% age 15+),GFDD.AI.14,
Greece,GRC,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Greece,GRC,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,45.35122
Greece,GRC,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,-0.8870572
Greece,GRC,Loans requiring collateral (%),GFDD.AI.30,74.9
Greece,GRC,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,39.88321
Greece,GRC,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
Greece,GRC,Mobile phone used to send money (% age 15+),GFDD.AI.24,
Greece,GRC,Mutual fund assets to GDP (%),GFDD.DI.07,2.2361947
Greece,GRC,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,
Greece,GRC,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Greece,GRC,Non-life insurance premium volume to GDP (%),GFDD.DI.10,1.053631
Greece,GRC,"Number of listed companies per 1,000,000 people",GFDD.OM.01,17.05041
Greece,GRC,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Greece,GRC,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Greece,GRC,Outstanding international private debt securities to GDP (%),GFDD.DM.05,37.32333
Greece,GRC,Outstanding international public debt securities to GDP (%),GFDD.DM.06,8.007217
Greece,GRC,Pension fund assets to GDP (%),GFDD.DI.13,0.77063819
Greece,GRC,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,91.51862
Greece,GRC,Private credit by deposit money banks to GDP (%),GFDD.DI.01,91.51862
Greece,GRC,Provisions to nonperforming loans (%),GFDD.SI.07,50.286393
Greece,GRC,Remittance inflows to GDP (%),GFDD.OI.13,0.230937
Greece,GRC,Saved any money in the past year (% age 15+),GFDD.AI.12,
Greece,GRC,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Greece,GRC,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Greece,GRC,Small firms with a bank loan or line of credit (%),GFDD.AI.04,33.2
Greece,GRC,Stock market capitalization to GDP (%),GFDD.DM.01,18.0952
Greece,GRC,"Stock market return (%, year-on-year)",GFDD.OM.02,0.6864811
Greece,GRC,Stock market total value traded to GDP (%),GFDD.DM.02,5.60501
Greece,GRC,Stock market turnover ratio (%),GFDD.EM.01,30.97503
Greece,GRC,Stock price volatility,GFDD.SM.01,18.15582
Greece,GRC,Syndicated loan average maturity (years),GFDD.DM.14,4.858868
Greece,GRC,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,3.181334
Greece,GRC,Total factoring volume to GDP (%),GFDD.OI.18,7.898837
Greece,GRC,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,171.5
Greece,GRC,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,20.1399
Greece,GRC,Working capital financed by banks (%),GFDD.AI.35,5.3
Greenland,GRL,5-bank asset concentration,GFDD.OI.06,
Greenland,GRL,Account at a formal financial institution (% age 15+),GFDD.AI.05,
Greenland,GRL,Account used for business purposes (% age 15+),GFDD.AI.08,
Greenland,GRL,Account used to receive government payments (% age 15+),GFDD.AI.09,
Greenland,GRL,Account used to receive remittances (% age 15+),GFDD.AI.10,
Greenland,GRL,Account used to receive wages (% age 15+),GFDD.AI.11,
Greenland,GRL,"ATMs per 100,000 adults",GFDD.AI.25,
Greenland,GRL,"Bank accounts per 1,000 adults",GFDD.AI.01,
Greenland,GRL,"Bank branches per 100,000 adults",GFDD.AI.02,
Greenland,GRL,Bank capital to total assets (%),GFDD.SI.03,
Greenland,GRL,Bank concentration (%),GFDD.OI.01,
Greenland,GRL,Bank cost to income ratio (%),GFDD.EI.07,
Greenland,GRL,Bank credit to bank deposits (%),GFDD.SI.04,
Greenland,GRL,Bank deposits to GDP (%),GFDD.OI.02,
Greenland,GRL,Bank lending-deposit spread,GFDD.EI.02,
Greenland,GRL,Bank net interest margin (%),GFDD.EI.01,
Greenland,GRL,Bank noninterest income to total income (%),GFDD.EI.03,
Greenland,GRL,Bank non-performing loans to gross loans (%),GFDD.SI.02,
Greenland,GRL,Bank overhead costs to total assets (%),GFDD.EI.04,
Greenland,GRL,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,
Greenland,GRL,"Bank return on assets (%, after tax)",GFDD.EI.05,
Greenland,GRL,"Bank return on assets (%, before tax)",GFDD.EI.09,
Greenland,GRL,"Bank return on equity (%, after tax)",GFDD.EI.06,
Greenland,GRL,"Bank return on equity (%, before tax)",GFDD.EI.10,
Greenland,GRL,Bank Z-score,GFDD.SI.01,
Greenland,GRL,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
Greenland,GRL,Central bank assets to GDP (%),GFDD.DI.06,
Greenland,GRL,Checks used to make payments (% age 15+),GFDD.AI.19,
Greenland,GRL,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,
Greenland,GRL,Corporate bond average maturity (years),GFDD.DM.15,10.56653
Greenland,GRL,Corporate bond issuance volume to GDP (%),GFDD.DM.13,7.162091
Greenland,GRL,Credit card (% age 15+),GFDD.AI.20,
Greenland,GRL,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,
Greenland,GRL,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,
Greenland,GRL,Debit card (% age 15+),GFDD.AI.21,
Greenland,GRL,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,
Greenland,GRL,Deposit money banks'' assets to GDP (%),GFDD.DI.02,
Greenland,GRL,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,
Greenland,GRL,Domestic credit to private sector (% of GDP),GFDD.DI.14,
Greenland,GRL,Electronic payments used to make payments (% age 15+),GFDD.AI.22,
Greenland,GRL,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,
Greenland,GRL,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,
Greenland,GRL,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,
Greenland,GRL,Financial system deposits to GDP (%),GFDD.DI.08,
Greenland,GRL,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
Greenland,GRL,Firms not needing a loan (%),GFDD.AI.32,
Greenland,GRL,Firms using banks to finance investments (%),GFDD.AI.28,
Greenland,GRL,Firms using banks to finance working capital (%),GFDD.AI.29,
Greenland,GRL,Firms whose recent loan application was rejected (%),GFDD.AI.33,
Greenland,GRL,Firms with a bank loan or line of credit (%),GFDD.AI.03,
Greenland,GRL,Firms with a checking or savings account (%),GFDD.AI.27,
Greenland,GRL,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Greenland,GRL,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Greenland,GRL,Foreign banks among total banks (%),GFDD.OI.15,
Greenland,GRL,Global leasing volume to GDP (%),GFDD.OI.17,
Greenland,GRL,Government bank assets among total bank assets (%),GFDD.OI.20a,
Greenland,GRL,Gross portfolio debt assets to GDP (%),GFDD.DM.11,
Greenland,GRL,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,
Greenland,GRL,Gross portfolio equity assets to GDP (%),GFDD.DM.09,
Greenland,GRL,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,
Greenland,GRL,Insurance company assets to GDP (%),GFDD.DI.11,
Greenland,GRL,International debt issues to GDP (%),GFDD.DM.07,
Greenland,GRL,Investments financed by banks (%),GFDD.AI.34,
Greenland,GRL,Life insurance premium volume to GDP (%),GFDD.DI.09,
Greenland,GRL,Liquid assets to deposits and short term funding (%),GFDD.SI.06,
Greenland,GRL,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,
Greenland,GRL,Liquid liabilities to GDP (%),GFDD.DI.05,
Greenland,GRL,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,
Greenland,GRL,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Greenland,GRL,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Greenland,GRL,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,
Greenland,GRL,Loan in the past year (% age 15+),GFDD.AI.14,
Greenland,GRL,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Greenland,GRL,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,
Greenland,GRL,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,
Greenland,GRL,Loans requiring collateral (%),GFDD.AI.30,
Greenland,GRL,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Greenland,GRL,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
Greenland,GRL,Mobile phone used to send money (% age 15+),GFDD.AI.24,
Greenland,GRL,Mutual fund assets to GDP (%),GFDD.DI.07,
Greenland,GRL,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,
Greenland,GRL,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Greenland,GRL,Non-life insurance premium volume to GDP (%),GFDD.DI.10,
Greenland,GRL,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
Greenland,GRL,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Greenland,GRL,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Greenland,GRL,Outstanding international private debt securities to GDP (%),GFDD.DM.05,
Greenland,GRL,Outstanding international public debt securities to GDP (%),GFDD.DM.06,
Greenland,GRL,Pension fund assets to GDP (%),GFDD.DI.13,
Greenland,GRL,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,
Greenland,GRL,Private credit by deposit money banks to GDP (%),GFDD.DI.01,
Greenland,GRL,Provisions to nonperforming loans (%),GFDD.SI.07,
Greenland,GRL,Remittance inflows to GDP (%),GFDD.OI.13,
Greenland,GRL,Saved any money in the past year (% age 15+),GFDD.AI.12,
Greenland,GRL,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Greenland,GRL,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Greenland,GRL,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Greenland,GRL,Stock market capitalization to GDP (%),GFDD.DM.01,
Greenland,GRL,"Stock market return (%, year-on-year)",GFDD.OM.02,
Greenland,GRL,Stock market total value traded to GDP (%),GFDD.DM.02,
Greenland,GRL,Stock market turnover ratio (%),GFDD.EM.01,
Greenland,GRL,Stock price volatility,GFDD.SM.01,
Greenland,GRL,Syndicated loan average maturity (years),GFDD.DM.14,
Greenland,GRL,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,
Greenland,GRL,Total factoring volume to GDP (%),GFDD.OI.18,
Greenland,GRL,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Greenland,GRL,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Greenland,GRL,Working capital financed by banks (%),GFDD.AI.35,
Grenada,GRD,5-bank asset concentration,GFDD.OI.06,
Grenada,GRD,Account at a formal financial institution (% age 15+),GFDD.AI.05,
Grenada,GRD,Account used for business purposes (% age 15+),GFDD.AI.08,
Grenada,GRD,Account used to receive government payments (% age 15+),GFDD.AI.09,
Grenada,GRD,Account used to receive remittances (% age 15+),GFDD.AI.10,
Grenada,GRD,Account used to receive wages (% age 15+),GFDD.AI.11,
Grenada,GRD,"ATMs per 100,000 adults",GFDD.AI.25,43.432328
Grenada,GRD,"Bank accounts per 1,000 adults",GFDD.AI.01,
Grenada,GRD,"Bank branches per 100,000 adults",GFDD.AI.02,23.476934
Grenada,GRD,Bank capital to total assets (%),GFDD.SI.03,
Grenada,GRD,Bank concentration (%),GFDD.OI.01,
Grenada,GRD,Bank cost to income ratio (%),GFDD.EI.07,
Grenada,GRD,Bank credit to bank deposits (%),GFDD.SI.04,61.27691
Grenada,GRD,Bank deposits to GDP (%),GFDD.OI.02,82.54256
Grenada,GRD,Bank lending-deposit spread,GFDD.EI.02,6.45037
Grenada,GRD,Bank net interest margin (%),GFDD.EI.01,
Grenada,GRD,Bank noninterest income to total income (%),GFDD.EI.03,
Grenada,GRD,Bank non-performing loans to gross loans (%),GFDD.SI.02,
Grenada,GRD,Bank overhead costs to total assets (%),GFDD.EI.04,
Grenada,GRD,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,
Grenada,GRD,"Bank return on assets (%, after tax)",GFDD.EI.05,
Grenada,GRD,"Bank return on assets (%, before tax)",GFDD.EI.09,
Grenada,GRD,"Bank return on equity (%, after tax)",GFDD.EI.06,
Grenada,GRD,"Bank return on equity (%, before tax)",GFDD.EI.10,
Grenada,GRD,Bank Z-score,GFDD.SI.01,
Grenada,GRD,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
Grenada,GRD,Central bank assets to GDP (%),GFDD.DI.06,
Grenada,GRD,Checks used to make payments (% age 15+),GFDD.AI.19,
Grenada,GRD,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,24.67074
Grenada,GRD,Corporate bond average maturity (years),GFDD.DM.15,
Grenada,GRD,Corporate bond issuance volume to GDP (%),GFDD.DM.13,
Grenada,GRD,Credit card (% age 15+),GFDD.AI.20,
Grenada,GRD,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,
Grenada,GRD,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,3.914048
Grenada,GRD,Debit card (% age 15+),GFDD.AI.21,
Grenada,GRD,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,
Grenada,GRD,Deposit money banks'' assets to GDP (%),GFDD.DI.02,54.49577
Grenada,GRD,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,
Grenada,GRD,Domestic credit to private sector (% of GDP),GFDD.DI.14,50.6453
Grenada,GRD,Electronic payments used to make payments (% age 15+),GFDD.AI.22,
Grenada,GRD,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,25.8664
Grenada,GRD,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,6.590863
Grenada,GRD,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,19.27481
Grenada,GRD,Financial system deposits to GDP (%),GFDD.DI.08,82.54256
Grenada,GRD,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
Grenada,GRD,Firms not needing a loan (%),GFDD.AI.32,
Grenada,GRD,Firms using banks to finance investments (%),GFDD.AI.28,
Grenada,GRD,Firms using banks to finance working capital (%),GFDD.AI.29,
Grenada,GRD,Firms whose recent loan application was rejected (%),GFDD.AI.33,
Grenada,GRD,Firms with a bank loan or line of credit (%),GFDD.AI.03,
Grenada,GRD,Firms with a checking or savings account (%),GFDD.AI.27,
Grenada,GRD,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Grenada,GRD,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Grenada,GRD,Foreign banks among total banks (%),GFDD.OI.15,
Grenada,GRD,Global leasing volume to GDP (%),GFDD.OI.17,
Grenada,GRD,Government bank assets among total bank assets (%),GFDD.OI.20a,
Grenada,GRD,Gross portfolio debt assets to GDP (%),GFDD.DM.11,16.87051
Grenada,GRD,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,13.81709
Grenada,GRD,Gross portfolio equity assets to GDP (%),GFDD.DM.09,4.004872
Grenada,GRD,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,0.2981385
Grenada,GRD,Insurance company assets to GDP (%),GFDD.DI.11,
Grenada,GRD,International debt issues to GDP (%),GFDD.DM.07,
Grenada,GRD,Investments financed by banks (%),GFDD.AI.34,
Grenada,GRD,Life insurance premium volume to GDP (%),GFDD.DI.09,1.331394
Grenada,GRD,Liquid assets to deposits and short term funding (%),GFDD.SI.06,
Grenada,GRD,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,887.6017
Grenada,GRD,Liquid liabilities to GDP (%),GFDD.DI.05,87.10397
Grenada,GRD,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,
Grenada,GRD,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Grenada,GRD,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Grenada,GRD,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,
Grenada,GRD,Loan in the past year (% age 15+),GFDD.AI.14,
Grenada,GRD,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Grenada,GRD,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,
Grenada,GRD,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,
Grenada,GRD,Loans requiring collateral (%),GFDD.AI.30,
Grenada,GRD,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Grenada,GRD,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
Grenada,GRD,Mobile phone used to send money (% age 15+),GFDD.AI.24,
Grenada,GRD,Mutual fund assets to GDP (%),GFDD.DI.07,
Grenada,GRD,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,
Grenada,GRD,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Grenada,GRD,Non-life insurance premium volume to GDP (%),GFDD.DI.10,2.887824
Grenada,GRD,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
Grenada,GRD,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Grenada,GRD,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Grenada,GRD,Outstanding international private debt securities to GDP (%),GFDD.DM.05,
Grenada,GRD,Outstanding international public debt securities to GDP (%),GFDD.DM.06,
Grenada,GRD,Pension fund assets to GDP (%),GFDD.DI.13,
Grenada,GRD,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,50.57953
Grenada,GRD,Private credit by deposit money banks to GDP (%),GFDD.DI.01,50.57953
Grenada,GRD,Provisions to nonperforming loans (%),GFDD.SI.07,
Grenada,GRD,Remittance inflows to GDP (%),GFDD.OI.13,4.11424
Grenada,GRD,Saved any money in the past year (% age 15+),GFDD.AI.12,
Grenada,GRD,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Grenada,GRD,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Grenada,GRD,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Grenada,GRD,Stock market capitalization to GDP (%),GFDD.DM.01,
Grenada,GRD,"Stock market return (%, year-on-year)",GFDD.OM.02,
Grenada,GRD,Stock market total value traded to GDP (%),GFDD.DM.02,
Grenada,GRD,Stock market turnover ratio (%),GFDD.EM.01,
Grenada,GRD,Stock price volatility,GFDD.SM.01,
Grenada,GRD,Syndicated loan average maturity (years),GFDD.DM.14,
Grenada,GRD,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,133.5592
Grenada,GRD,Total factoring volume to GDP (%),GFDD.OI.18,
Grenada,GRD,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Grenada,GRD,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Grenada,GRD,Working capital financed by banks (%),GFDD.AI.35,
Guam,GUM,5-bank asset concentration,GFDD.OI.06,
Guam,GUM,Account at a formal financial institution (% age 15+),GFDD.AI.05,
Guam,GUM,Account used for business purposes (% age 15+),GFDD.AI.08,
Guam,GUM,Account used to receive government payments (% age 15+),GFDD.AI.09,
Guam,GUM,Account used to receive remittances (% age 15+),GFDD.AI.10,
Guam,GUM,Account used to receive wages (% age 15+),GFDD.AI.11,
Guam,GUM,"ATMs per 100,000 adults",GFDD.AI.25,
Guam,GUM,"Bank accounts per 1,000 adults",GFDD.AI.01,
Guam,GUM,"Bank branches per 100,000 adults",GFDD.AI.02,
Guam,GUM,Bank capital to total assets (%),GFDD.SI.03,
Guam,GUM,Bank concentration (%),GFDD.OI.01,
Guam,GUM,Bank cost to income ratio (%),GFDD.EI.07,
Guam,GUM,Bank credit to bank deposits (%),GFDD.SI.04,
Guam,GUM,Bank deposits to GDP (%),GFDD.OI.02,
Guam,GUM,Bank lending-deposit spread,GFDD.EI.02,
Guam,GUM,Bank net interest margin (%),GFDD.EI.01,
Guam,GUM,Bank noninterest income to total income (%),GFDD.EI.03,
Guam,GUM,Bank non-performing loans to gross loans (%),GFDD.SI.02,
Guam,GUM,Bank overhead costs to total assets (%),GFDD.EI.04,
Guam,GUM,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,
Guam,GUM,"Bank return on assets (%, after tax)",GFDD.EI.05,
Guam,GUM,"Bank return on assets (%, before tax)",GFDD.EI.09,
Guam,GUM,"Bank return on equity (%, after tax)",GFDD.EI.06,
Guam,GUM,"Bank return on equity (%, before tax)",GFDD.EI.10,
Guam,GUM,Bank Z-score,GFDD.SI.01,
Guam,GUM,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
Guam,GUM,Central bank assets to GDP (%),GFDD.DI.06,
Guam,GUM,Checks used to make payments (% age 15+),GFDD.AI.19,
Guam,GUM,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,
Guam,GUM,Corporate bond average maturity (years),GFDD.DM.15,
Guam,GUM,Corporate bond issuance volume to GDP (%),GFDD.DM.13,
Guam,GUM,Credit card (% age 15+),GFDD.AI.20,
Guam,GUM,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,
Guam,GUM,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,
Guam,GUM,Debit card (% age 15+),GFDD.AI.21,
Guam,GUM,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,
Guam,GUM,Deposit money banks'' assets to GDP (%),GFDD.DI.02,
Guam,GUM,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,
Guam,GUM,Domestic credit to private sector (% of GDP),GFDD.DI.14,
Guam,GUM,Electronic payments used to make payments (% age 15+),GFDD.AI.22,
Guam,GUM,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,
Guam,GUM,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,
Guam,GUM,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,
Guam,GUM,Financial system deposits to GDP (%),GFDD.DI.08,
Guam,GUM,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
Guam,GUM,Firms not needing a loan (%),GFDD.AI.32,
Guam,GUM,Firms using banks to finance investments (%),GFDD.AI.28,
Guam,GUM,Firms using banks to finance working capital (%),GFDD.AI.29,
Guam,GUM,Firms whose recent loan application was rejected (%),GFDD.AI.33,
Guam,GUM,Firms with a bank loan or line of credit (%),GFDD.AI.03,
Guam,GUM,Firms with a checking or savings account (%),GFDD.AI.27,
Guam,GUM,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Guam,GUM,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Guam,GUM,Foreign banks among total banks (%),GFDD.OI.15,
Guam,GUM,Global leasing volume to GDP (%),GFDD.OI.17,
Guam,GUM,Government bank assets among total bank assets (%),GFDD.OI.20a,
Guam,GUM,Gross portfolio debt assets to GDP (%),GFDD.DM.11,
Guam,GUM,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,
Guam,GUM,Gross portfolio equity assets to GDP (%),GFDD.DM.09,
Guam,GUM,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,
Guam,GUM,Insurance company assets to GDP (%),GFDD.DI.11,
Guam,GUM,International debt issues to GDP (%),GFDD.DM.07,
Guam,GUM,Investments financed by banks (%),GFDD.AI.34,
Guam,GUM,Life insurance premium volume to GDP (%),GFDD.DI.09,
Guam,GUM,Liquid assets to deposits and short term funding (%),GFDD.SI.06,
Guam,GUM,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,
Guam,GUM,Liquid liabilities to GDP (%),GFDD.DI.05,
Guam,GUM,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,
Guam,GUM,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Guam,GUM,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Guam,GUM,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,
Guam,GUM,Loan in the past year (% age 15+),GFDD.AI.14,
Guam,GUM,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Guam,GUM,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,
Guam,GUM,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,
Guam,GUM,Loans requiring collateral (%),GFDD.AI.30,
Guam,GUM,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Guam,GUM,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
Guam,GUM,Mobile phone used to send money (% age 15+),GFDD.AI.24,
Guam,GUM,Mutual fund assets to GDP (%),GFDD.DI.07,
Guam,GUM,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,
Guam,GUM,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Guam,GUM,Non-life insurance premium volume to GDP (%),GFDD.DI.10,
Guam,GUM,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
Guam,GUM,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Guam,GUM,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Guam,GUM,Outstanding international private debt securities to GDP (%),GFDD.DM.05,
Guam,GUM,Outstanding international public debt securities to GDP (%),GFDD.DM.06,
Guam,GUM,Pension fund assets to GDP (%),GFDD.DI.13,
Guam,GUM,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,
Guam,GUM,Private credit by deposit money banks to GDP (%),GFDD.DI.01,
Guam,GUM,Provisions to nonperforming loans (%),GFDD.SI.07,
Guam,GUM,Remittance inflows to GDP (%),GFDD.OI.13,
Guam,GUM,Saved any money in the past year (% age 15+),GFDD.AI.12,
Guam,GUM,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Guam,GUM,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Guam,GUM,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Guam,GUM,Stock market capitalization to GDP (%),GFDD.DM.01,
Guam,GUM,"Stock market return (%, year-on-year)",GFDD.OM.02,
Guam,GUM,Stock market total value traded to GDP (%),GFDD.DM.02,
Guam,GUM,Stock market turnover ratio (%),GFDD.EM.01,
Guam,GUM,Stock price volatility,GFDD.SM.01,
Guam,GUM,Syndicated loan average maturity (years),GFDD.DM.14,
Guam,GUM,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,
Guam,GUM,Total factoring volume to GDP (%),GFDD.OI.18,
Guam,GUM,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Guam,GUM,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
