Country Name,Country Code,Indicator Name,Indicator Code,2020
Iraq,IRQ,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Iraq,IRQ,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
Iraq,IRQ,Mobile phone used to send money (% age 15+),GFDD.AI.24,
Iraq,IRQ,Mutual fund assets to GDP (%),GFDD.DI.07,
Iraq,IRQ,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,
Iraq,IRQ,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Iraq,IRQ,Non-life insurance premium volume to GDP (%),GFDD.DI.10,
Iraq,IRQ,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
Iraq,IRQ,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Iraq,IRQ,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Iraq,IRQ,Outstanding international private debt securities to GDP (%),GFDD.DM.05,
Iraq,IRQ,Outstanding international public debt securities to GDP (%),GFDD.DM.06,
Iraq,IRQ,Pension fund assets to GDP (%),GFDD.DI.13,
Iraq,IRQ,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,14.22746
Iraq,IRQ,Private credit by deposit money banks to GDP (%),GFDD.DI.01,14.22746
Iraq,IRQ,Provisions to nonperforming loans (%),GFDD.SI.07,
Iraq,IRQ,Remittance inflows to GDP (%),GFDD.OI.13,0.349515
Iraq,IRQ,Saved any money in the past year (% age 15+),GFDD.AI.12,
Iraq,IRQ,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Iraq,IRQ,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Iraq,IRQ,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Iraq,IRQ,Stock market capitalization to GDP (%),GFDD.DM.01,
Iraq,IRQ,"Stock market return (%, year-on-year)",GFDD.OM.02,
Iraq,IRQ,Stock market total value traded to GDP (%),GFDD.DM.02,
Iraq,IRQ,Stock market turnover ratio (%),GFDD.EM.01,
Iraq,IRQ,Stock price volatility,GFDD.SM.01,
Iraq,IRQ,Syndicated loan average maturity (years),GFDD.DM.14,
Iraq,IRQ,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,
Iraq,IRQ,Total factoring volume to GDP (%),GFDD.OI.18,
Iraq,IRQ,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Iraq,IRQ,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Iraq,IRQ,Working capital financed by banks (%),GFDD.AI.35,
Ireland,IRL,5-bank asset concentration,GFDD.OI.06,85.04104
Ireland,IRL,Account at a formal financial institution (% age 15+),GFDD.AI.05,
Ireland,IRL,Account used for business purposes (% age 15+),GFDD.AI.08,
Ireland,IRL,Account used to receive government payments (% age 15+),GFDD.AI.09,
Ireland,IRL,Account used to receive remittances (% age 15+),GFDD.AI.10,
Ireland,IRL,Account used to receive wages (% age 15+),GFDD.AI.11,
Ireland,IRL,"ATMs per 100,000 adults",GFDD.AI.25,60.019584
Ireland,IRL,"Bank accounts per 1,000 adults",GFDD.AI.01,
Ireland,IRL,"Bank branches per 100,000 adults",GFDD.AI.02,19.20424
Ireland,IRL,Bank capital to total assets (%),GFDD.SI.03,11.357887
Ireland,IRL,Bank concentration (%),GFDD.OI.01,70.0252
Ireland,IRL,Bank cost to income ratio (%),GFDD.EI.07,
Ireland,IRL,Bank credit to bank deposits (%),GFDD.SI.04,42.88333
Ireland,IRL,Bank deposits to GDP (%),GFDD.OI.02,75.6523
Ireland,IRL,Bank lending-deposit spread,GFDD.EI.02,
Ireland,IRL,Bank net interest margin (%),GFDD.EI.01,
Ireland,IRL,Bank noninterest income to total income (%),GFDD.EI.03,
Ireland,IRL,Bank non-performing loans to gross loans (%),GFDD.SI.02,3.5406366
Ireland,IRL,Bank overhead costs to total assets (%),GFDD.EI.04,1.410772
Ireland,IRL,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,25.469175
Ireland,IRL,"Bank return on assets (%, after tax)",GFDD.EI.05,0.108692
Ireland,IRL,"Bank return on assets (%, before tax)",GFDD.EI.09,0.1381002
Ireland,IRL,"Bank return on equity (%, after tax)",GFDD.EI.06,0.6376451
Ireland,IRL,"Bank return on equity (%, before tax)",GFDD.EI.10,0.8101691
Ireland,IRL,Bank Z-score,GFDD.SI.01,11.42363
Ireland,IRL,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
Ireland,IRL,Central bank assets to GDP (%),GFDD.DI.06,14.64858
Ireland,IRL,Checks used to make payments (% age 15+),GFDD.AI.19,
Ireland,IRL,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,142.6949
Ireland,IRL,Corporate bond average maturity (years),GFDD.DM.15,7.683963
Ireland,IRL,Corporate bond issuance volume to GDP (%),GFDD.DM.13,2.510195
Ireland,IRL,Credit card (% age 15+),GFDD.AI.20,
Ireland,IRL,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,
Ireland,IRL,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,5.219535
Ireland,IRL,Debit card (% age 15+),GFDD.AI.21,
Ireland,IRL,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,71.99678
Ireland,IRL,Deposit money banks'' assets to GDP (%),GFDD.DI.02,37.66175
Ireland,IRL,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,
Ireland,IRL,Domestic credit to private sector (% of GDP),GFDD.DI.14,32.4423
Ireland,IRL,Electronic payments used to make payments (% age 15+),GFDD.AI.22,
Ireland,IRL,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,197.1202
Ireland,IRL,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,82.91821
Ireland,IRL,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,113.5525
Ireland,IRL,Financial system deposits to GDP (%),GFDD.DI.08,75.6523
Ireland,IRL,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,8.2
Ireland,IRL,Firms not needing a loan (%),GFDD.AI.32,70.4
Ireland,IRL,Firms using banks to finance investments (%),GFDD.AI.28,25.4
Ireland,IRL,Firms using banks to finance working capital (%),GFDD.AI.29,24.4
Ireland,IRL,Firms whose recent loan application was rejected (%),GFDD.AI.33,3.7
Ireland,IRL,Firms with a bank loan or line of credit (%),GFDD.AI.03,44.8
Ireland,IRL,Firms with a checking or savings account (%),GFDD.AI.27,98.7
Ireland,IRL,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Ireland,IRL,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Ireland,IRL,Foreign banks among total banks (%),GFDD.OI.15,
Ireland,IRL,Global leasing volume to GDP (%),GFDD.OI.17,
Ireland,IRL,Government bank assets among total bank assets (%),GFDD.OI.20a,
Ireland,IRL,Gross portfolio debt assets to GDP (%),GFDD.DM.11,
Ireland,IRL,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,179.0757
Ireland,IRL,Gross portfolio equity assets to GDP (%),GFDD.DM.09,
Ireland,IRL,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,
Ireland,IRL,Insurance company assets to GDP (%),GFDD.DI.11,91.415365
Ireland,IRL,International debt issues to GDP (%),GFDD.DM.07,84.30695
Ireland,IRL,Investments financed by banks (%),GFDD.AI.34,20.2
Ireland,IRL,Life insurance premium volume to GDP (%),GFDD.DI.09,3.690671
Ireland,IRL,Liquid assets to deposits and short term funding (%),GFDD.SI.06,
Ireland,IRL,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,448863.2
Ireland,IRL,Liquid liabilities to GDP (%),GFDD.DI.05,116.5852
Ireland,IRL,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,
Ireland,IRL,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Ireland,IRL,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Ireland,IRL,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,
Ireland,IRL,Loan in the past year (% age 15+),GFDD.AI.14,
Ireland,IRL,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Ireland,IRL,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,84.40932
Ireland,IRL,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,-3.979911
Ireland,IRL,Loans requiring collateral (%),GFDD.AI.30,40.9
Ireland,IRL,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Ireland,IRL,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
Ireland,IRL,Mobile phone used to send money (% age 15+),GFDD.AI.24,
Ireland,IRL,Mutual fund assets to GDP (%),GFDD.DI.07,957.78914
Ireland,IRL,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,
Ireland,IRL,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Ireland,IRL,Non-life insurance premium volume to GDP (%),GFDD.DI.10,
Ireland,IRL,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
Ireland,IRL,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Ireland,IRL,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Ireland,IRL,Outstanding international private debt securities to GDP (%),GFDD.DM.05,80.82577
Ireland,IRL,Outstanding international public debt securities to GDP (%),GFDD.DM.06,3.481189
Ireland,IRL,Pension fund assets to GDP (%),GFDD.DI.13,35.50662
Ireland,IRL,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,32.44222
Ireland,IRL,Private credit by deposit money banks to GDP (%),GFDD.DI.01,32.44222
Ireland,IRL,Provisions to nonperforming loans (%),GFDD.SI.07,55.243283
Ireland,IRL,Remittance inflows to GDP (%),GFDD.OI.13,0.064818
Ireland,IRL,Saved any money in the past year (% age 15+),GFDD.AI.12,
Ireland,IRL,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Ireland,IRL,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Ireland,IRL,Small firms with a bank loan or line of credit (%),GFDD.AI.04,40.7
Ireland,IRL,Stock market capitalization to GDP (%),GFDD.DM.01,
Ireland,IRL,"Stock market return (%, year-on-year)",GFDD.OM.02,1.453949
Ireland,IRL,Stock market total value traded to GDP (%),GFDD.DM.02,
Ireland,IRL,Stock market turnover ratio (%),GFDD.EM.01,
Ireland,IRL,Stock price volatility,GFDD.SM.01,24.96771
Ireland,IRL,Syndicated loan average maturity (years),GFDD.DM.14,5.808552
Ireland,IRL,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,1.504148
Ireland,IRL,Total factoring volume to GDP (%),GFDD.OI.18,8.245324
Ireland,IRL,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,123.6
Ireland,IRL,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Ireland,IRL,Working capital financed by banks (%),GFDD.AI.35,10.8
Isle of Man,IMN,5-bank asset concentration,GFDD.OI.06,
Isle of Man,IMN,Account at a formal financial institution (% age 15+),GFDD.AI.05,
Isle of Man,IMN,Account used for business purposes (% age 15+),GFDD.AI.08,
Isle of Man,IMN,Account used to receive government payments (% age 15+),GFDD.AI.09,
Isle of Man,IMN,Account used to receive remittances (% age 15+),GFDD.AI.10,
Isle of Man,IMN,Account used to receive wages (% age 15+),GFDD.AI.11,
Isle of Man,IMN,"ATMs per 100,000 adults",GFDD.AI.25,
Isle of Man,IMN,"Bank accounts per 1,000 adults",GFDD.AI.01,
Isle of Man,IMN,"Bank branches per 100,000 adults",GFDD.AI.02,
Isle of Man,IMN,Bank capital to total assets (%),GFDD.SI.03,
Isle of Man,IMN,Bank concentration (%),GFDD.OI.01,
Isle of Man,IMN,Bank cost to income ratio (%),GFDD.EI.07,
Isle of Man,IMN,Bank credit to bank deposits (%),GFDD.SI.04,
Isle of Man,IMN,Bank deposits to GDP (%),GFDD.OI.02,
Isle of Man,IMN,Bank lending-deposit spread,GFDD.EI.02,
Isle of Man,IMN,Bank net interest margin (%),GFDD.EI.01,
Isle of Man,IMN,Bank noninterest income to total income (%),GFDD.EI.03,
Isle of Man,IMN,Bank non-performing loans to gross loans (%),GFDD.SI.02,
Isle of Man,IMN,Bank overhead costs to total assets (%),GFDD.EI.04,
Isle of Man,IMN,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,
Isle of Man,IMN,"Bank return on assets (%, after tax)",GFDD.EI.05,
Isle of Man,IMN,"Bank return on assets (%, before tax)",GFDD.EI.09,
Isle of Man,IMN,"Bank return on equity (%, after tax)",GFDD.EI.06,
Isle of Man,IMN,"Bank return on equity (%, before tax)",GFDD.EI.10,
Isle of Man,IMN,Bank Z-score,GFDD.SI.01,
Isle of Man,IMN,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
Isle of Man,IMN,Central bank assets to GDP (%),GFDD.DI.06,
Isle of Man,IMN,Checks used to make payments (% age 15+),GFDD.AI.19,
Isle of Man,IMN,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,
Isle of Man,IMN,Corporate bond average maturity (years),GFDD.DM.15,
Isle of Man,IMN,Corporate bond issuance volume to GDP (%),GFDD.DM.13,
Isle of Man,IMN,Credit card (% age 15+),GFDD.AI.20,
Isle of Man,IMN,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,
Isle of Man,IMN,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,
Isle of Man,IMN,Debit card (% age 15+),GFDD.AI.21,
Isle of Man,IMN,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,
Isle of Man,IMN,Deposit money banks'' assets to GDP (%),GFDD.DI.02,
Isle of Man,IMN,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,
Isle of Man,IMN,Domestic credit to private sector (% of GDP),GFDD.DI.14,
Isle of Man,IMN,Electronic payments used to make payments (% age 15+),GFDD.AI.22,
Isle of Man,IMN,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,
Isle of Man,IMN,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,
Isle of Man,IMN,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,
Isle of Man,IMN,Financial system deposits to GDP (%),GFDD.DI.08,
Isle of Man,IMN,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
Isle of Man,IMN,Firms not needing a loan (%),GFDD.AI.32,
Isle of Man,IMN,Firms using banks to finance investments (%),GFDD.AI.28,
Isle of Man,IMN,Firms using banks to finance working capital (%),GFDD.AI.29,
Isle of Man,IMN,Firms whose recent loan application was rejected (%),GFDD.AI.33,
Isle of Man,IMN,Firms with a bank loan or line of credit (%),GFDD.AI.03,
Isle of Man,IMN,Firms with a checking or savings account (%),GFDD.AI.27,
Isle of Man,IMN,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Isle of Man,IMN,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Isle of Man,IMN,Foreign banks among total banks (%),GFDD.OI.15,
Isle of Man,IMN,Global leasing volume to GDP (%),GFDD.OI.17,
Isle of Man,IMN,Government bank assets among total bank assets (%),GFDD.OI.20a,
Isle of Man,IMN,Gross portfolio debt assets to GDP (%),GFDD.DM.11,
Isle of Man,IMN,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,
Isle of Man,IMN,Gross portfolio equity assets to GDP (%),GFDD.DM.09,
Isle of Man,IMN,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,
Isle of Man,IMN,Insurance company assets to GDP (%),GFDD.DI.11,
Isle of Man,IMN,International debt issues to GDP (%),GFDD.DM.07,
Isle of Man,IMN,Investments financed by banks (%),GFDD.AI.34,
Isle of Man,IMN,Life insurance premium volume to GDP (%),GFDD.DI.09,
Isle of Man,IMN,Liquid assets to deposits and short term funding (%),GFDD.SI.06,
Isle of Man,IMN,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,
Isle of Man,IMN,Liquid liabilities to GDP (%),GFDD.DI.05,
Isle of Man,IMN,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,
Isle of Man,IMN,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Isle of Man,IMN,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Isle of Man,IMN,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,
Isle of Man,IMN,Loan in the past year (% age 15+),GFDD.AI.14,
Isle of Man,IMN,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Isle of Man,IMN,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,
Isle of Man,IMN,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,
Isle of Man,IMN,Loans requiring collateral (%),GFDD.AI.30,
Isle of Man,IMN,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Isle of Man,IMN,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
Isle of Man,IMN,Mobile phone used to send money (% age 15+),GFDD.AI.24,
Isle of Man,IMN,Mutual fund assets to GDP (%),GFDD.DI.07,
Isle of Man,IMN,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,
Isle of Man,IMN,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Isle of Man,IMN,Non-life insurance premium volume to GDP (%),GFDD.DI.10,
Isle of Man,IMN,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
Isle of Man,IMN,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Isle of Man,IMN,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Isle of Man,IMN,Outstanding international private debt securities to GDP (%),GFDD.DM.05,
Isle of Man,IMN,Outstanding international public debt securities to GDP (%),GFDD.DM.06,
Isle of Man,IMN,Pension fund assets to GDP (%),GFDD.DI.13,
Isle of Man,IMN,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,
Isle of Man,IMN,Private credit by deposit money banks to GDP (%),GFDD.DI.01,
Isle of Man,IMN,Provisions to nonperforming loans (%),GFDD.SI.07,
Isle of Man,IMN,Remittance inflows to GDP (%),GFDD.OI.13,
Isle of Man,IMN,Saved any money in the past year (% age 15+),GFDD.AI.12,
Isle of Man,IMN,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Isle of Man,IMN,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Isle of Man,IMN,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Isle of Man,IMN,Stock market capitalization to GDP (%),GFDD.DM.01,
Isle of Man,IMN,"Stock market return (%, year-on-year)",GFDD.OM.02,
Isle of Man,IMN,Stock market total value traded to GDP (%),GFDD.DM.02,
Isle of Man,IMN,Stock market turnover ratio (%),GFDD.EM.01,
Isle of Man,IMN,Stock price volatility,GFDD.SM.01,
Isle of Man,IMN,Syndicated loan average maturity (years),GFDD.DM.14,
Isle of Man,IMN,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,
Isle of Man,IMN,Total factoring volume to GDP (%),GFDD.OI.18,
Isle of Man,IMN,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Isle of Man,IMN,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Isle of Man,IMN,Working capital financed by banks (%),GFDD.AI.35,
Israel,ISR,5-bank asset concentration,GFDD.OI.06,93.66556
Israel,ISR,Account at a formal financial institution (% age 15+),GFDD.AI.05,
Israel,ISR,Account used for business purposes (% age 15+),GFDD.AI.08,
Israel,ISR,Account used to receive government payments (% age 15+),GFDD.AI.09,
Israel,ISR,Account used to receive remittances (% age 15+),GFDD.AI.10,
Israel,ISR,Account used to receive wages (% age 15+),GFDD.AI.11,
Israel,ISR,"ATMs per 100,000 adults",GFDD.AI.25,133.32473
Israel,ISR,"Bank accounts per 1,000 adults",GFDD.AI.01,1075.1089
Israel,ISR,"Bank branches per 100,000 adults",GFDD.AI.02,16.148727
Israel,ISR,Bank capital to total assets (%),GFDD.SI.03,6.746874
Israel,ISR,Bank concentration (%),GFDD.OI.01,74.45802
Israel,ISR,Bank cost to income ratio (%),GFDD.EI.07,57.77971
Israel,ISR,Bank credit to bank deposits (%),GFDD.SI.04,73.30678
Israel,ISR,Bank deposits to GDP (%),GFDD.OI.02,93.53629
Israel,ISR,Bank lending-deposit spread,GFDD.EI.02,2.808071
Israel,ISR,Bank net interest margin (%),GFDD.EI.01,2.34921
Israel,ISR,Bank noninterest income to total income (%),GFDD.EI.03,33.11041
Israel,ISR,Bank non-performing loans to gross loans (%),GFDD.SI.02,1.4759949
Israel,ISR,Bank overhead costs to total assets (%),GFDD.EI.04,1.58033
Israel,ISR,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,14.440128
Israel,ISR,"Bank return on assets (%, after tax)",GFDD.EI.05,0.459612
Israel,ISR,"Bank return on assets (%, before tax)",GFDD.EI.09,0.7253807
Israel,ISR,"Bank return on equity (%, after tax)",GFDD.EI.06,6.355415
Israel,ISR,"Bank return on equity (%, before tax)",GFDD.EI.10,10.03041
Israel,ISR,Bank Z-score,GFDD.SI.01,28.46502
Israel,ISR,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,
Israel,ISR,Central bank assets to GDP (%),GFDD.DI.06,3.366824
Israel,ISR,Checks used to make payments (% age 15+),GFDD.AI.19,
Israel,ISR,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,7.578117
Israel,ISR,Corporate bond average maturity (years),GFDD.DM.15,5.93118
Israel,ISR,Corporate bond issuance volume to GDP (%),GFDD.DM.13,0.6505151
Israel,ISR,Credit card (% age 15+),GFDD.AI.20,
Israel,ISR,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,
Israel,ISR,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,11.85867
Israel,ISR,Debit card (% age 15+),GFDD.AI.21,
Israel,ISR,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,95.98202
Israel,ISR,Deposit money banks'' assets to GDP (%),GFDD.DI.02,80.42706
Israel,ISR,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,
Israel,ISR,Domestic credit to private sector (% of GDP),GFDD.DI.14,68.5745
Israel,ISR,Electronic payments used to make payments (% age 15+),GFDD.AI.22,
Israel,ISR,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,10.16862
Israel,ISR,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,3.583549
Israel,ISR,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,6.585061
Israel,ISR,Financial system deposits to GDP (%),GFDD.DI.08,93.53629
Israel,ISR,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
Israel,ISR,Firms not needing a loan (%),GFDD.AI.32,
Israel,ISR,Firms using banks to finance investments (%),GFDD.AI.28,
Israel,ISR,Firms using banks to finance working capital (%),GFDD.AI.29,
Israel,ISR,Firms whose recent loan application was rejected (%),GFDD.AI.33,
Israel,ISR,Firms with a bank loan or line of credit (%),GFDD.AI.03,
Israel,ISR,Firms with a checking or savings account (%),GFDD.AI.27,
Israel,ISR,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Israel,ISR,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Israel,ISR,Foreign banks among total banks (%),GFDD.OI.15,
Israel,ISR,Global leasing volume to GDP (%),GFDD.OI.17,
Israel,ISR,Government bank assets among total bank assets (%),GFDD.OI.20a,
Israel,ISR,Gross portfolio debt assets to GDP (%),GFDD.DM.11,17.75142
Israel,ISR,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,19.34577
Israel,ISR,Gross portfolio equity assets to GDP (%),GFDD.DM.09,37.8419
Israel,ISR,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,26.87909
Israel,ISR,Insurance company assets to GDP (%),GFDD.DI.11,44.422625
Israel,ISR,International debt issues to GDP (%),GFDD.DM.07,24.83569
Israel,ISR,Investments financed by banks (%),GFDD.AI.34,
Israel,ISR,Life insurance premium volume to GDP (%),GFDD.DI.09,2.204948
Israel,ISR,Liquid assets to deposits and short term funding (%),GFDD.SI.06,31.03587
Israel,ISR,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,385242.9
Israel,ISR,Liquid liabilities to GDP (%),GFDD.DI.05,105.0306
Israel,ISR,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,
Israel,ISR,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Israel,ISR,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Israel,ISR,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,
Israel,ISR,Loan in the past year (% age 15+),GFDD.AI.14,
Israel,ISR,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Israel,ISR,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,24.52169
Israel,ISR,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,0.6374344
Israel,ISR,Loans requiring collateral (%),GFDD.AI.30,
Israel,ISR,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Israel,ISR,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,
Israel,ISR,Mobile phone used to send money (% age 15+),GFDD.AI.24,
Israel,ISR,Mutual fund assets to GDP (%),GFDD.DI.07,23.591622
Israel,ISR,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,
Israel,ISR,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,22.89548
Israel,ISR,Non-life insurance premium volume to GDP (%),GFDD.DI.10,1.392825
Israel,ISR,"Number of listed companies per 1,000,000 people",GFDD.OM.01,46.22847
Israel,ISR,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,26.01543
Israel,ISR,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,48.82601
Israel,ISR,Outstanding international private debt securities to GDP (%),GFDD.DM.05,14.41459
Israel,ISR,Outstanding international public debt securities to GDP (%),GFDD.DM.06,10.4211
Israel,ISR,Pension fund assets to GDP (%),GFDD.DI.13,68.935908
Israel,ISR,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,68.56844
Israel,ISR,Private credit by deposit money banks to GDP (%),GFDD.DI.01,68.56844
Israel,ISR,Provisions to nonperforming loans (%),GFDD.SI.07,24.292427
Israel,ISR,Remittance inflows to GDP (%),GFDD.OI.13,0.279562
Israel,ISR,Saved any money in the past year (% age 15+),GFDD.AI.12,
Israel,ISR,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,
Israel,ISR,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,
Israel,ISR,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Israel,ISR,Stock market capitalization to GDP (%),GFDD.DM.01,64.3727
Israel,ISR,"Stock market return (%, year-on-year)",GFDD.OM.02,-3.422433
Israel,ISR,Stock market total value traded to GDP (%),GFDD.DM.02,25.7044
Israel,ISR,Stock market turnover ratio (%),GFDD.EM.01,39.93057
Israel,ISR,Stock price volatility,GFDD.SM.01,21.00412
Israel,ISR,Syndicated loan average maturity (years),GFDD.DM.14,7.010959
Israel,ISR,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,0.6990899
Israel,ISR,Total factoring volume to GDP (%),GFDD.OI.18,1.144204
Israel,ISR,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Israel,ISR,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Israel,ISR,Working capital financed by banks (%),GFDD.AI.35,
Italy,ITA,5-bank asset concentration,GFDD.OI.06,75.78051
