Country Name,Country Code,Indicator Name,Indicator Code,2017
Latvia,LVA,Bank non-performing loans to gross loans (%),GFDD.SI.02,5.5069776
Latvia,LVA,Bank overhead costs to total assets (%),GFDD.EI.04,2.183506
Latvia,LVA,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,20.821084
Latvia,LVA,"Bank return on assets (%, after tax)",GFDD.EI.05,0.5085669
Latvia,LVA,"Bank return on assets (%, before tax)",GFDD.EI.09,0.8132994
Latvia,LVA,"Bank return on equity (%, after tax)",GFDD.EI.06,5.260258
Latvia,LVA,"Bank return on equity (%, before tax)",GFDD.EI.10,7.856194
Latvia,LVA,Bank Z-score,GFDD.SI.01,7.095502
Latvia,LVA,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,0
Latvia,LVA,Central bank assets to GDP (%),GFDD.DI.06,3.820721
Latvia,LVA,Checks used to make payments (% age 15+),GFDD.AI.19,
Latvia,LVA,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,56.99202
Latvia,LVA,Corporate bond average maturity (years),GFDD.DM.15,
Latvia,LVA,Corporate bond issuance volume to GDP (%),GFDD.DM.13,
Latvia,LVA,Credit card (% age 15+),GFDD.AI.20,16.66719
Latvia,LVA,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,0
Latvia,LVA,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,3.557607
Latvia,LVA,Debit card (% age 15+),GFDD.AI.21,86.17255
Latvia,LVA,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,92.2812
Latvia,LVA,Deposit money banks'' assets to GDP (%),GFDD.DI.02,45.67818
Latvia,LVA,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,1.589726
Latvia,LVA,Domestic credit to private sector (% of GDP),GFDD.DI.14,42.1206
Latvia,LVA,Electronic payments used to make payments (% age 15+),GFDD.AI.22,83.10244
Latvia,LVA,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,27.90916
Latvia,LVA,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,15.83184
Latvia,LVA,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,12.06252
Latvia,LVA,Financial system deposits to GDP (%),GFDD.DI.08,42.46893
Latvia,LVA,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
Latvia,LVA,Firms not needing a loan (%),GFDD.AI.32,
Latvia,LVA,Firms using banks to finance investments (%),GFDD.AI.28,
Latvia,LVA,Firms using banks to finance working capital (%),GFDD.AI.29,
Latvia,LVA,Firms whose recent loan application was rejected (%),GFDD.AI.33,
Latvia,LVA,Firms with a bank loan or line of credit (%),GFDD.AI.03,
Latvia,LVA,Firms with a checking or savings account (%),GFDD.AI.27,
Latvia,LVA,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Latvia,LVA,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Latvia,LVA,Foreign banks among total banks (%),GFDD.OI.15,
Latvia,LVA,Global leasing volume to GDP (%),GFDD.OI.17,3.3
Latvia,LVA,Government bank assets among total bank assets (%),GFDD.OI.20a,
Latvia,LVA,Gross portfolio debt assets to GDP (%),GFDD.DM.11,50.49965
Latvia,LVA,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,25.76521
Latvia,LVA,Gross portfolio equity assets to GDP (%),GFDD.DM.09,9.929972
Latvia,LVA,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,2.305453
Latvia,LVA,Insurance company assets to GDP (%),GFDD.DI.11,2.6152973
Latvia,LVA,International debt issues to GDP (%),GFDD.DM.07,33.93616
Latvia,LVA,Investments financed by banks (%),GFDD.AI.34,
Latvia,LVA,Life insurance premium volume to GDP (%),GFDD.DI.09,0.426119
Latvia,LVA,Liquid assets to deposits and short term funding (%),GFDD.SI.06,45.97612
Latvia,LVA,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,18019.97
Latvia,LVA,Liquid liabilities to GDP (%),GFDD.DI.05,62.6287
Latvia,LVA,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,18.9943
Latvia,LVA,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Latvia,LVA,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Latvia,LVA,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,20.84379
Latvia,LVA,Loan in the past year (% age 15+),GFDD.AI.14,37.27103
Latvia,LVA,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Latvia,LVA,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,33.82452
Latvia,LVA,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,0.0754499
Latvia,LVA,Loans requiring collateral (%),GFDD.AI.30,
Latvia,LVA,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Latvia,LVA,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,9.063032
Latvia,LVA,Mobile phone used to send money (% age 15+),GFDD.AI.24,12.1889
Latvia,LVA,Mutual fund assets to GDP (%),GFDD.DI.07,0.80088458
Latvia,LVA,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,
Latvia,LVA,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Latvia,LVA,Non-life insurance premium volume to GDP (%),GFDD.DI.10,0.9197747
Latvia,LVA,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
Latvia,LVA,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Latvia,LVA,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Latvia,LVA,Outstanding international private debt securities to GDP (%),GFDD.DM.05,2.399326
Latvia,LVA,Outstanding international public debt securities to GDP (%),GFDD.DM.06,31.53683
Latvia,LVA,Pension fund assets to GDP (%),GFDD.DI.13,13.745283
Latvia,LVA,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,42.12058
Latvia,LVA,Private credit by deposit money banks to GDP (%),GFDD.DI.01,42.12058
Latvia,LVA,Provisions to nonperforming loans (%),GFDD.SI.07,43.3025
Latvia,LVA,Remittance inflows to GDP (%),GFDD.OI.13,4.17975
Latvia,LVA,Saved any money in the past year (% age 15+),GFDD.AI.12,53.79999
Latvia,LVA,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,27.50913
Latvia,LVA,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,6.831591
Latvia,LVA,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Latvia,LVA,Stock market capitalization to GDP (%),GFDD.DM.01,
Latvia,LVA,"Stock market return (%, year-on-year)",GFDD.OM.02,37.65271
Latvia,LVA,Stock market total value traded to GDP (%),GFDD.DM.02,
Latvia,LVA,Stock market turnover ratio (%),GFDD.EM.01,
Latvia,LVA,Stock price volatility,GFDD.SM.01,15.01285
Latvia,LVA,Syndicated loan average maturity (years),GFDD.DM.14,
Latvia,LVA,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,
Latvia,LVA,Total factoring volume to GDP (%),GFDD.OI.18,2.841987
Latvia,LVA,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Latvia,LVA,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Latvia,LVA,Working capital financed by banks (%),GFDD.AI.35,
Lebanon,LBN,5-bank asset concentration,GFDD.OI.06,56.26462
Lebanon,LBN,Account at a formal financial institution (% age 15+),GFDD.AI.05,44.75142
Lebanon,LBN,Account used for business purposes (% age 15+),GFDD.AI.08,4.890074
Lebanon,LBN,Account used to receive government payments (% age 15+),GFDD.AI.09,
Lebanon,LBN,Account used to receive remittances (% age 15+),GFDD.AI.10,3.586593
Lebanon,LBN,Account used to receive wages (% age 15+),GFDD.AI.11,14.01874
Lebanon,LBN,"ATMs per 100,000 adults",GFDD.AI.25,37.992623
Lebanon,LBN,"Bank accounts per 1,000 adults",GFDD.AI.01,578.16942
Lebanon,LBN,"Bank branches per 100,000 adults",GFDD.AI.02,22.252251
Lebanon,LBN,Bank capital to total assets (%),GFDD.SI.03,
Lebanon,LBN,Bank concentration (%),GFDD.OI.01,39.05613
Lebanon,LBN,Bank cost to income ratio (%),GFDD.EI.07,49.21136
Lebanon,LBN,Bank credit to bank deposits (%),GFDD.SI.04,40.57735
Lebanon,LBN,Bank deposits to GDP (%),GFDD.OI.02,250.3682
Lebanon,LBN,Bank lending-deposit spread,GFDD.EI.02,2.030833
Lebanon,LBN,Bank net interest margin (%),GFDD.EI.01,2.817567
Lebanon,LBN,Bank noninterest income to total income (%),GFDD.EI.03,31.5641
Lebanon,LBN,Bank non-performing loans to gross loans (%),GFDD.SI.02,5.6661917
Lebanon,LBN,Bank overhead costs to total assets (%),GFDD.EI.04,1.35235
Lebanon,LBN,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,17.0796
Lebanon,LBN,"Bank return on assets (%, after tax)",GFDD.EI.05,1.046459
Lebanon,LBN,"Bank return on assets (%, before tax)",GFDD.EI.09,1.238077
Lebanon,LBN,"Bank return on equity (%, after tax)",GFDD.EI.06,11.02653
Lebanon,LBN,"Bank return on equity (%, before tax)",GFDD.EI.10,13.03969
Lebanon,LBN,Bank Z-score,GFDD.SI.01,20.47074
Lebanon,LBN,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,0
Lebanon,LBN,Central bank assets to GDP (%),GFDD.DI.06,56.89103
Lebanon,LBN,Checks used to make payments (% age 15+),GFDD.AI.19,
Lebanon,LBN,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,14.62137
Lebanon,LBN,Corporate bond average maturity (years),GFDD.DM.15,
Lebanon,LBN,Corporate bond issuance volume to GDP (%),GFDD.DM.13,
Lebanon,LBN,Credit card (% age 15+),GFDD.AI.20,14.94045
Lebanon,LBN,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,0
Lebanon,LBN,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,60.12164
Lebanon,LBN,Debit card (% age 15+),GFDD.AI.21,34.80133
Lebanon,LBN,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,73.95075
Lebanon,LBN,Deposit money banks'' assets to GDP (%),GFDD.DI.02,161.5069
Lebanon,LBN,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,2.748779
Lebanon,LBN,Domestic credit to private sector (% of GDP),GFDD.DI.14,106.568
Lebanon,LBN,Electronic payments used to make payments (% age 15+),GFDD.AI.22,27.14049
Lebanon,LBN,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,29.77786
Lebanon,LBN,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,25.18682
Lebanon,LBN,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,4.589529
Lebanon,LBN,Financial system deposits to GDP (%),GFDD.DI.08,250.3682
Lebanon,LBN,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
Lebanon,LBN,Firms not needing a loan (%),GFDD.AI.32,
Lebanon,LBN,Firms using banks to finance investments (%),GFDD.AI.28,
Lebanon,LBN,Firms using banks to finance working capital (%),GFDD.AI.29,
Lebanon,LBN,Firms whose recent loan application was rejected (%),GFDD.AI.33,
Lebanon,LBN,Firms with a bank loan or line of credit (%),GFDD.AI.03,
Lebanon,LBN,Firms with a checking or savings account (%),GFDD.AI.27,
Lebanon,LBN,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Lebanon,LBN,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Lebanon,LBN,Foreign banks among total banks (%),GFDD.OI.15,
Lebanon,LBN,Global leasing volume to GDP (%),GFDD.OI.17,
Lebanon,LBN,Government bank assets among total bank assets (%),GFDD.OI.20a,
Lebanon,LBN,Gross portfolio debt assets to GDP (%),GFDD.DM.11,
Lebanon,LBN,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,
Lebanon,LBN,Gross portfolio equity assets to GDP (%),GFDD.DM.09,
Lebanon,LBN,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,
Lebanon,LBN,Insurance company assets to GDP (%),GFDD.DI.11,9.0795622
Lebanon,LBN,International debt issues to GDP (%),GFDD.DM.07,66.977
Lebanon,LBN,Investments financed by banks (%),GFDD.AI.34,
Lebanon,LBN,Life insurance premium volume to GDP (%),GFDD.DI.09,0.8728372
Lebanon,LBN,Liquid assets to deposits and short term funding (%),GFDD.SI.06,42.06582
Lebanon,LBN,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,122870.2
Lebanon,LBN,Liquid liabilities to GDP (%),GFDD.DI.05,259.166
Lebanon,LBN,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,22.62057
Lebanon,LBN,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Lebanon,LBN,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Lebanon,LBN,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,13.41256
Lebanon,LBN,Loan in the past year (% age 15+),GFDD.AI.14,36.15774
Lebanon,LBN,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Lebanon,LBN,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,67.11966
Lebanon,LBN,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,-7.805357
Lebanon,LBN,Loans requiring collateral (%),GFDD.AI.30,
Lebanon,LBN,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Lebanon,LBN,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,0
Lebanon,LBN,Mobile phone used to send money (% age 15+),GFDD.AI.24,4.658045
Lebanon,LBN,Mutual fund assets to GDP (%),GFDD.DI.07,
Lebanon,LBN,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,
Lebanon,LBN,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Lebanon,LBN,Non-life insurance premium volume to GDP (%),GFDD.DI.10,0.7213908
Lebanon,LBN,"Number of listed companies per 1,000,000 people",GFDD.OM.01,1.466411
Lebanon,LBN,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,0.047045
Lebanon,LBN,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,92.17805
Lebanon,LBN,Outstanding international private debt securities to GDP (%),GFDD.DM.05,0.6040575
Lebanon,LBN,Outstanding international public debt securities to GDP (%),GFDD.DM.06,66.37294
Lebanon,LBN,Pension fund assets to GDP (%),GFDD.DI.13,
Lebanon,LBN,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,101.5928
Lebanon,LBN,Private credit by deposit money banks to GDP (%),GFDD.DI.01,101.5928
Lebanon,LBN,Provisions to nonperforming loans (%),GFDD.SI.07,37.043628
Lebanon,LBN,Remittance inflows to GDP (%),GFDD.OI.13,13.3173
Lebanon,LBN,Saved any money in the past year (% age 15+),GFDD.AI.12,51.81355
Lebanon,LBN,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,21.15165
Lebanon,LBN,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,10.34508
Lebanon,LBN,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Lebanon,LBN,Stock market capitalization to GDP (%),GFDD.DM.01,21.6713
Lebanon,LBN,"Stock market return (%, year-on-year)",GFDD.OM.02,0.1053174
Lebanon,LBN,Stock market total value traded to GDP (%),GFDD.DM.02,1.15031
Lebanon,LBN,Stock market turnover ratio (%),GFDD.EM.01,5.308006
Lebanon,LBN,Stock price volatility,GFDD.SM.01,7.837731
Lebanon,LBN,Syndicated loan average maturity (years),GFDD.DM.14,
Lebanon,LBN,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,0.4243067
Lebanon,LBN,Total factoring volume to GDP (%),GFDD.OI.18,1.494029
Lebanon,LBN,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Lebanon,LBN,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Lebanon,LBN,Working capital financed by banks (%),GFDD.AI.35,
Lesotho,LSO,5-bank asset concentration,GFDD.OI.06,
Lesotho,LSO,Account at a formal financial institution (% age 15+),GFDD.AI.05,33.32148
Lesotho,LSO,Account used for business purposes (% age 15+),GFDD.AI.08,3.328803
Lesotho,LSO,Account used to receive government payments (% age 15+),GFDD.AI.09,
Lesotho,LSO,Account used to receive remittances (% age 15+),GFDD.AI.10,15.56486
Lesotho,LSO,Account used to receive wages (% age 15+),GFDD.AI.11,7.545854
Lesotho,LSO,"ATMs per 100,000 adults",GFDD.AI.25,14.482249
Lesotho,LSO,"Bank accounts per 1,000 adults",GFDD.AI.01,385.38977
Lesotho,LSO,"Bank branches per 100,000 adults",GFDD.AI.02,3.7810798
Lesotho,LSO,Bank capital to total assets (%),GFDD.SI.03,11.122069
Lesotho,LSO,Bank concentration (%),GFDD.OI.01,91.83952
Lesotho,LSO,Bank cost to income ratio (%),GFDD.EI.07,61.47642
Lesotho,LSO,Bank credit to bank deposits (%),GFDD.SI.04,55.17945
Lesotho,LSO,Bank deposits to GDP (%),GFDD.OI.02,35.65599
Lesotho,LSO,Bank lending-deposit spread,GFDD.EI.02,10.36333
Lesotho,LSO,Bank net interest margin (%),GFDD.EI.01,9.750788
Lesotho,LSO,Bank noninterest income to total income (%),GFDD.EI.03,40.49585
Lesotho,LSO,Bank non-performing loans to gross loans (%),GFDD.SI.02,4.4164002
Lesotho,LSO,Bank overhead costs to total assets (%),GFDD.EI.04,7.451109
Lesotho,LSO,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,17.808182
Lesotho,LSO,"Bank return on assets (%, after tax)",GFDD.EI.05,2.439074
Lesotho,LSO,"Bank return on assets (%, before tax)",GFDD.EI.09,3.537381
Lesotho,LSO,"Bank return on equity (%, after tax)",GFDD.EI.06,19.13644
Lesotho,LSO,"Bank return on equity (%, before tax)",GFDD.EI.10,27.75352
Lesotho,LSO,Bank Z-score,GFDD.SI.01,20.05368
Lesotho,LSO,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,0
Lesotho,LSO,Central bank assets to GDP (%),GFDD.DI.06,3.074827
Lesotho,LSO,Checks used to make payments (% age 15+),GFDD.AI.19,
Lesotho,LSO,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,0.0487246
Lesotho,LSO,Corporate bond average maturity (years),GFDD.DM.15,
Lesotho,LSO,Corporate bond issuance volume to GDP (%),GFDD.DM.13,
Lesotho,LSO,Credit card (% age 15+),GFDD.AI.20,3.441072
Lesotho,LSO,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,
Lesotho,LSO,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,3.118779
Lesotho,LSO,Debit card (% age 15+),GFDD.AI.21,20.44722
Lesotho,LSO,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,88.17873
Lesotho,LSO,Deposit money banks'' assets to GDP (%),GFDD.DI.02,22.93616
Lesotho,LSO,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,5.765628
Lesotho,LSO,Domestic credit to private sector (% of GDP),GFDD.DI.14,20.0087
Lesotho,LSO,Electronic payments used to make payments (% age 15+),GFDD.AI.22,33.48947
Lesotho,LSO,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,73.11115
Lesotho,LSO,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,54.36419
Lesotho,LSO,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,18.62547
Lesotho,LSO,Financial system deposits to GDP (%),GFDD.DI.08,35.65599
Lesotho,LSO,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,
Lesotho,LSO,Firms not needing a loan (%),GFDD.AI.32,
Lesotho,LSO,Firms using banks to finance investments (%),GFDD.AI.28,
Lesotho,LSO,Firms using banks to finance working capital (%),GFDD.AI.29,
Lesotho,LSO,Firms whose recent loan application was rejected (%),GFDD.AI.33,
Lesotho,LSO,Firms with a bank loan or line of credit (%),GFDD.AI.03,
Lesotho,LSO,Firms with a checking or savings account (%),GFDD.AI.27,
Lesotho,LSO,Foreign bank assets among total bank assets (%),GFDD.OI.16,
Lesotho,LSO,Foreign bank assets among total banks assets (%),GFDD.OI.16a,
Lesotho,LSO,Foreign banks among total banks (%),GFDD.OI.15,
Lesotho,LSO,Global leasing volume to GDP (%),GFDD.OI.17,
Lesotho,LSO,Government bank assets among total bank assets (%),GFDD.OI.20a,
Lesotho,LSO,Gross portfolio debt assets to GDP (%),GFDD.DM.11,
Lesotho,LSO,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,
Lesotho,LSO,Gross portfolio equity assets to GDP (%),GFDD.DM.09,
Lesotho,LSO,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,0.5527316
Lesotho,LSO,Insurance company assets to GDP (%),GFDD.DI.11,18.80215
Lesotho,LSO,International debt issues to GDP (%),GFDD.DM.07,
Lesotho,LSO,Investments financed by banks (%),GFDD.AI.34,
Lesotho,LSO,Life insurance premium volume to GDP (%),GFDD.DI.09,3.06488
Lesotho,LSO,Liquid assets to deposits and short term funding (%),GFDD.SI.06,57.55233
Lesotho,LSO,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,873.9677
Lesotho,LSO,Liquid liabilities to GDP (%),GFDD.DI.05,39.39849
Lesotho,LSO,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,5.573856
Lesotho,LSO,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,
Lesotho,LSO,Loan from an employer in the past year (% age 15+),GFDD.AI.16,
Lesotho,LSO,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,33.32294
Lesotho,LSO,Loan in the past year (% age 15+),GFDD.AI.14,48.00756
Lesotho,LSO,Loan through store credit in the past year (% age 15+),GFDD.AI.17,
Lesotho,LSO,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,
Lesotho,LSO,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,
Lesotho,LSO,Loans requiring collateral (%),GFDD.AI.30,
Lesotho,LSO,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,
Lesotho,LSO,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,12.08301
Lesotho,LSO,Mobile phone used to send money (% age 15+),GFDD.AI.24,14.12237
Lesotho,LSO,Mutual fund assets to GDP (%),GFDD.DI.07,
Lesotho,LSO,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,
Lesotho,LSO,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,
Lesotho,LSO,Non-life insurance premium volume to GDP (%),GFDD.DI.10,1.023865
Lesotho,LSO,"Number of listed companies per 1,000,000 people",GFDD.OM.01,
Lesotho,LSO,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,
Lesotho,LSO,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,
Lesotho,LSO,Outstanding international private debt securities to GDP (%),GFDD.DM.05,
Lesotho,LSO,Outstanding international public debt securities to GDP (%),GFDD.DM.06,
Lesotho,LSO,Pension fund assets to GDP (%),GFDD.DI.13,
Lesotho,LSO,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,19.67478
Lesotho,LSO,Private credit by deposit money banks to GDP (%),GFDD.DI.01,19.67478
Lesotho,LSO,Provisions to nonperforming loans (%),GFDD.SI.07,55.06675
Lesotho,LSO,Remittance inflows to GDP (%),GFDD.OI.13,23.8407
Lesotho,LSO,Saved any money in the past year (% age 15+),GFDD.AI.12,39.54054
Lesotho,LSO,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,8.801132
Lesotho,LSO,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,15.32281
Lesotho,LSO,Small firms with a bank loan or line of credit (%),GFDD.AI.04,
Lesotho,LSO,Stock market capitalization to GDP (%),GFDD.DM.01,
Lesotho,LSO,"Stock market return (%, year-on-year)",GFDD.OM.02,
Lesotho,LSO,Stock market total value traded to GDP (%),GFDD.DM.02,
Lesotho,LSO,Stock market turnover ratio (%),GFDD.EM.01,
Lesotho,LSO,Stock price volatility,GFDD.SM.01,
Lesotho,LSO,Syndicated loan average maturity (years),GFDD.DM.14,
Lesotho,LSO,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,
Lesotho,LSO,Total factoring volume to GDP (%),GFDD.OI.18,
Lesotho,LSO,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,
Lesotho,LSO,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,
Lesotho,LSO,Working capital financed by banks (%),GFDD.AI.35,
Liberia,LBR,5-bank asset concentration,GFDD.OI.06,
Liberia,LBR,Account at a formal financial institution (% age 15+),GFDD.AI.05,21.58344
Liberia,LBR,Account used for business purposes (% age 15+),GFDD.AI.08,20.95261
Liberia,LBR,Account used to receive government payments (% age 15+),GFDD.AI.09,
Liberia,LBR,Account used to receive remittances (% age 15+),GFDD.AI.10,12.83621
Liberia,LBR,Account used to receive wages (% age 15+),GFDD.AI.11,4.808946
Liberia,LBR,"ATMs per 100,000 adults",GFDD.AI.25,2.7254868
Liberia,LBR,"Bank accounts per 1,000 adults",GFDD.AI.01,
Liberia,LBR,"Bank branches per 100,000 adults",GFDD.AI.02,2.9798656
Liberia,LBR,Bank capital to total assets (%),GFDD.SI.03,
Liberia,LBR,Bank concentration (%),GFDD.OI.01,92.9446
Liberia,LBR,Bank cost to income ratio (%),GFDD.EI.07,74.31378
Liberia,LBR,Bank credit to bank deposits (%),GFDD.SI.04,102.6542
Liberia,LBR,Bank deposits to GDP (%),GFDD.OI.02,16.43019
Liberia,LBR,Bank lending-deposit spread,GFDD.EI.02,8.224838
Liberia,LBR,Bank net interest margin (%),GFDD.EI.01,6.882532
Liberia,LBR,Bank noninterest income to total income (%),GFDD.EI.03,51.3513
Liberia,LBR,Bank non-performing loans to gross loans (%),GFDD.SI.02,
Liberia,LBR,Bank overhead costs to total assets (%),GFDD.EI.04,6.822557
Liberia,LBR,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,
Liberia,LBR,"Bank return on assets (%, after tax)",GFDD.EI.05,-0.0145718
Liberia,LBR,"Bank return on assets (%, before tax)",GFDD.EI.09,-0.2017838
Liberia,LBR,"Bank return on equity (%, after tax)",GFDD.EI.06,-0.1183045
Liberia,LBR,"Bank return on equity (%, before tax)",GFDD.EI.10,-1.638225
Liberia,LBR,Bank Z-score,GFDD.SI.01,7.988188
Liberia,LBR,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,0
Liberia,LBR,Central bank assets to GDP (%),GFDD.DI.06,14.20576
Liberia,LBR,Checks used to make payments (% age 15+),GFDD.AI.19,
Liberia,LBR,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,858.3005
Liberia,LBR,Corporate bond average maturity (years),GFDD.DM.15,
Liberia,LBR,Corporate bond issuance volume to GDP (%),GFDD.DM.13,
Liberia,LBR,Credit card (% age 15+),GFDD.AI.20,1.263606
Liberia,LBR,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,0.0235939
Liberia,LBR,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,
Liberia,LBR,Debit card (% age 15+),GFDD.AI.21,4.302518
Liberia,LBR,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,56.71008
Liberia,LBR,Deposit money banks'' assets to GDP (%),GFDD.DI.02,18.60963
Liberia,LBR,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,3.703166
